rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
8165	ENSG00000069493	CLEC2D	"C-type lectin domain family 2, member D [Source:HGNC Symbol;Acc:HGNC:14351]"	12	p13.31	1	9664969	9699555	0.09	7.73E-01
8166	ENSG00000020426	MNAT1	MNAT CDK-activating kinase assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:7181]	14	q23.1	1	60734742	60969953	-0.03	7.73E-01
8167	ENSG00000158571	PFKFB1	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:8872]"	X	p11.21	-1	54932961	54998534	-0.02	7.73E-01
8168	ENSG00000261154			16	q23.1	1	77590806	77610681	0.04	7.73E-01
8169	ENSG00000268713			19	q13.43	1	57261354	57262738	0.72	7.73E-01
8170	ENSG00000184634	MED12	mediator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:11957]	X	q13.1	1	71118556	71142454	-0.16	7.73E-01
8171	ENSG00000144455	SUMF1	sulfatase modifying factor 1 [Source:HGNC Symbol;Acc:HGNC:20376]	3	p26.1	-1	3700814	4467281	-0.29	7.73E-01
8172	ENSG00000133106	EPSTI1	epithelial stromal interaction 1 (breast) [Source:HGNC Symbol;Acc:HGNC:16465]	13	q14.11	-1	42886388	42992271	-1.19	7.74E-01
8173	ENSG00000245937	LINC01184	long intergenic non-protein coding RNA 1184 [Source:HGNC Symbol;Acc:HGNC:49565]	5	q23.3	-1	127940426	128083172	-0.36	7.74E-01
8174	ENSG00000145725	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:29035]	5	q21.1	1	103120149	103212799	-0.25	7.74E-01
8175	ENSG00000124233	SEMG1	semenogelin I [Source:HGNC Symbol;Acc:HGNC:10742]	20	q13.12	1	45206997	45209772	-0.35	7.74E-01
8176	ENSG00000165731	RET	ret proto-oncogene [Source:HGNC Symbol;Acc:HGNC:9967]	10	q11.21	1	43077027	43130351	0.69	7.74E-01
8177	ENSG00000105397	TYK2	tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12440]	19	p13.2	-1	10350529	10380676	0.55	7.74E-01
8178	ENSG00000198680	TUSC1	tumor suppressor candidate 1 [Source:HGNC Symbol;Acc:HGNC:31010]	9	p21.2	-1	25676389	25678440	-0.06	7.75E-01
8179	ENSG00000159917	ZNF235	zinc finger protein 235 [Source:HGNC Symbol;Acc:HGNC:12866]	19	q13.31	-1	44228729	44305046	0.66	7.75E-01
8180	ENSG00000249849			5	q35.3	1	177682294	177713969	-0.02	7.75E-01
8181	ENSG00000170006	TMEM154	transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]	4	q31.3	-1	152618632	152680165	0.73	7.75E-01
8182	ENSG00000026652	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]	6	q26	-1	161129979	161274061	-0.10	7.75E-01
8183	ENSG00000119408	NEK6	NIMA-related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]	9	q33.3	1	124257606	124353307	0.19	7.75E-01
8184	ENSG00000075420	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670]	3	q26.31	1	172039628	172401665	0.09	7.76E-01
8185	ENSG00000155636	RBM45	RNA binding motif protein 45 [Source:HGNC Symbol;Acc:HGNC:24468]	2	q31.2	1	178112424	178139011	-0.38	7.76E-01
8186	ENSG00000197622	CDC42SE1	CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719]	1	q21.3	-1	151050971	151070325	0.32	7.76E-01
8187	ENSG00000126767	ELK1	"ELK1, member of ETS oncogene family [Source:HGNC Symbol;Acc:HGNC:3321]"	X	p11.23	-1	47635521	47650604	-0.07	7.76E-01
8188	ENSG00000234584			2	q24.1	-1	157725708	157736005	0.06	7.76E-01
8189	ENSG00000123200	ZC3H13	zinc finger CCCH-type containing 13 [Source:HGNC Symbol;Acc:HGNC:20368]	13	q14.13	-1	45954465	46052759	-0.29	7.76E-01
8190	ENSG00000171843	MLLT3	"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3 [Source:HGNC Symbol;Acc:HGNC:7136]"	9	p21.3	-1	20341665	20622543	-0.67	7.76E-01
8191	ENSG00000177575	CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	12	p13.31	-1	7470813	7503893	0.94	7.76E-01
8192	ENSG00000089335	ZNF302	zinc finger protein 302 [Source:HGNC Symbol;Acc:HGNC:13848]	19	q13.11	1	34677639	34686397	0.39	7.76E-01
8193	ENSG00000111224	PARP11	"poly (ADP-ribose) polymerase family, member 11 [Source:HGNC Symbol;Acc:HGNC:1186]"	12	p13.32	-1	3791047	3873448	-0.68	7.76E-01
8194	ENSG00000250786	SNHG18	small nucleolar RNA host gene 18 [Source:HGNC Symbol;Acc:HGNC:49007]	5	p15.31	1	9546200	9550609	-0.52	7.77E-01
8195	ENSG00000165861	ZFYVE1	"zinc finger, FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13180]"	14	q24.2	-1	72969451	73027212	0.03	7.77E-01
8196	ENSG00000179362	HMGN2P46	high mobility group nucleosomal binding domain 2 pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:26817]	15	q21.1	1	45511136	45586290	-0.08	7.77E-01
8197	ENSG00000261798			1	p34.2	1	39788976	39790171	-0.03	7.77E-01
8198	ENSG00000020129	NCDN	neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]	1	p34.3	1	35557473	35567274	0.23	7.77E-01
8199	ENSG00000254290			8	p11.23	-1	37597480	37599858	0.03	7.77E-01
8200	ENSG00000204227	RING1	ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:10018]	6	p21.32	1	33208495	33212722	0.06	7.77E-01
8201	ENSG00000122254	HS3ST2	heparan sulfate (glucosamine) 3-O-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:5195]	16	p12.2	1	22814177	22916338	-0.11	7.78E-01
8202	ENSG00000170891	CYTL1	cytokine-like 1 [Source:HGNC Symbol;Acc:HGNC:24435]	4	p16.2	-1	5014586	5019472	-0.58	7.78E-01
8203	ENSG00000136848	DAB2IP	DAB2 interacting protein [Source:HGNC Symbol;Acc:HGNC:17294]	9	q33.2	1	121567057	121785530	-0.12	7.79E-01
8204	ENSG00000173020	ADRBK1	"adrenergic, beta, receptor kinase 1 [Source:HGNC Symbol;Acc:HGNC:289]"	11	q13.2	1	67266410	67286556	-0.37	7.79E-01
8205	ENSG00000124762	CDKN1A	"cyclin-dependent kinase inhibitor 1A (p21, Cip1) [Source:HGNC Symbol;Acc:HGNC:1784]"	6	p21.2	1	36676460	36687339	0.31	7.79E-01
8206	ENSG00000174796	THAP6	THAP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23189]	4	q21.1	1	75513946	75550473	-0.37	7.79E-01
8207	ENSG00000048342	CC2D2A	coiled-coil and C2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29253]	4	p15.32	1	15469865	15601557	-0.19	7.79E-01
8208	ENSG00000184860	SDR42E1	"short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]"	16	q23.3	-1	81988855	82011488	0.17	7.79E-01
8209	ENSG00000243004			7	p21.1	-1	19918981	20140453	-1.63	7.79E-01
8210	ENSG00000146648	EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	7	p11.2	1	55019021	55256620	-0.13	7.80E-01
8211	ENSG00000198821	CD247	CD247 molecule [Source:HGNC Symbol;Acc:HGNC:1677]	1	q24.2	-1	167430640	167518610	0.05	7.80E-01
8212	ENSG00000090020	SLC9A1	"solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1 [Source:HGNC Symbol;Acc:HGNC:11071]"	1	p36.11	-1	27098815	27166981	0.11	7.80E-01
8213	ENSG00000204308	RNF5	"ring finger protein 5, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:10068]"	6	p21.32	1	32178354	32180793	-0.08	7.80E-01
8214	ENSG00000234771	SLC25A25-AS1	SLC25A25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27844]	9	q34.11	-1	128108581	128118693	0.73	7.81E-01
8215	ENSG00000184515	BEX5	"brain expressed, X-linked 5 [Source:HGNC Symbol;Acc:HGNC:27990]"	X	q22.1	-1	102153708	102156057	0.86	7.81E-01
8216	ENSG00000095383	TBC1D2	"TBC1 domain family, member 2 [Source:HGNC Symbol;Acc:HGNC:18026]"	9	q22.33	-1	98198999	98255721	-0.61	7.81E-01
8217	ENSG00000232629	HLA-DQB2	"major histocompatibility complex, class II, DQ beta 2 [Source:HGNC Symbol;Acc:HGNC:4945]"	6	p21.32	-1	32756098	32763534	0.96	7.81E-01
8218	ENSG00000174482	LINGO2	leucine rich repeat and Ig domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21207]	9	p21.1	-1	27948078	28670286	0.03	7.81E-01
8219	ENSG00000107897	ACBD5	acyl-CoA binding domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23338]	10	p12.1	-1	27195214	27242130	-0.05	7.81E-01
8220	ENSG00000065526	SPEN	spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]	1	p36.21	1	15847864	15940460	0.40	7.81E-01
8221	ENSG00000076242	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:HGNC:7127]	3	p22.2	1	36993332	37050918	-0.05	7.81E-01
8222	ENSG00000125726	CD70	CD70 molecule [Source:HGNC Symbol;Acc:HGNC:11937]	19	p13.3	-1	6583183	6604103	-0.05	7.81E-01
8223	ENSG00000037280	FLT4	fms-related tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]	5	q35.3	-1	180601506	180649624	0.84	7.82E-01
8224	ENSG00000055813	CCDC85A	coiled-coil domain containing 85A [Source:HGNC Symbol;Acc:HGNC:29400]	2	p16.1	1	56184123	56386173	-0.07	7.82E-01
8225	ENSG00000169435	RASSF6	Ras association (RalGDS/AF-6) domain family member 6 [Source:HGNC Symbol;Acc:HGNC:20796]	4	q13.3	-1	73571550	73620631	-0.29	7.82E-01
8226	ENSG00000196628	TCF4	transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]	18	q21.2	-1	55222331	55664787	-0.04	7.82E-01
8227	ENSG00000167967	E4F1	E4F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3121]	16	p13.3	1	2223566	2235742	0.32	7.82E-01
8228	ENSG00000088682	COQ9	coenzyme Q9 [Source:HGNC Symbol;Acc:HGNC:25302]	16	q21	1	57447425	57461275	-0.06	7.82E-01
8229	ENSG00000162998	FRZB	frizzled-related protein [Source:HGNC Symbol;Acc:HGNC:3959]	2	q32.1	-1	182833275	182867162	1.19	7.82E-01
8230	ENSG00000031691	CENPQ	centromere protein Q [Source:HGNC Symbol;Acc:HGNC:21347]	6	p12.3	1	49463378	49493107	0.35	7.83E-01
8231	ENSG00000235501			1	p21.3	1	94927566	94963270	-0.34	7.83E-01
8232	ENSG00000054523	KIF1B	kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]	1	p36.22	1	10210805	10381603	0.50	7.83E-01
8233	ENSG00000244486	SCARF2	"scavenger receptor class F, member 2 [Source:HGNC Symbol;Acc:HGNC:19869]"	22	q11.21	-1	20424585	20437859	-0.14	7.83E-01
8234	ENSG00000182389	CACNB4	"calcium channel, voltage-dependent, beta 4 subunit [Source:HGNC Symbol;Acc:HGNC:1404]"	2	q23.3	-1	151832776	152099079	-0.15	7.83E-01
8235	ENSG00000198626	RYR2	ryanodine receptor 2 (cardiac) [Source:HGNC Symbol;Acc:HGNC:10484]	1	q43	1	237042205	237833988	-0.11	7.83E-01
8236	ENSG00000174840	PDE12	phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]	3	p14.3	1	57556276	57566844	-0.61	7.83E-01
8237	ENSG00000168333	C8orf22	chromosome 8 open reading frame 22 [Source:HGNC Symbol;Acc:HGNC:31745]	8	q11.21	1	49054311	49076090	0.14	7.84E-01
8238	ENSG00000158163	DZIP1L	DAZ interacting zinc finger protein 1-like [Source:HGNC Symbol;Acc:HGNC:26551]	3	q22.3	-1	138061990	138115818	0.60	7.84E-01
8239	ENSG00000163046	ANKRD30BL	ankyrin repeat domain 30B-like [Source:HGNC Symbol;Acc:HGNC:35167]	2	q21.2	-1	132147591	132257969	0.15	7.84E-01
8240	ENSG00000138111	TMEM180	transmembrane protein 180 [Source:HGNC Symbol;Acc:HGNC:26196]	10	q24.32	1	102461395	102477045	0.69	7.84E-01
8241	ENSG00000018699	TTC27	tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]	2	p22.3	1	32628032	32821051	0.05	7.84E-01
8242	ENSG00000173404	INSM1	insulinoma-associated 1 [Source:HGNC Symbol;Acc:HGNC:6090]	20	p11.23	1	20368121	20370949	1.25	7.84E-01
8243	ENSG00000131771	PPP1R1B	"protein phosphatase 1, regulatory (inhibitor) subunit 1B [Source:HGNC Symbol;Acc:HGNC:9287]"	17	q12	1	39626740	39636626	-0.66	7.84E-01
8244	ENSG00000258871			14	q24.2	-1	72552580	72595125	-0.02	7.84E-01
8245	ENSG00000101194	SLC17A9	"solute carrier family 17 (vesicular nucleotide transporter), member 9 [Source:HGNC Symbol;Acc:HGNC:16192]"	20	q13.33	1	62952647	62969585	0.62	7.85E-01
8246	ENSG00000141198	TOM1L1	target of myb1 like 1 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11983]	17	q22	1	54899387	54961956	0.61	7.85E-01
8247	ENSG00000125841	NRSN2	neurensin 2 [Source:HGNC Symbol;Acc:HGNC:16229]	20	p13	1	346782	359660	-0.31	7.85E-01
8248	ENSG00000163393	SLC22A15	"solute carrier family 22, member 15 [Source:HGNC Symbol;Acc:HGNC:20301]"	1	p13.1	1	115976498	116070054	-0.33	7.85E-01
8249	ENSG00000135636	DYSF	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	p13.2	1	71453722	71686768	0.94	7.85E-01
8250	ENSG00000145391	SETD7	SET domain containing (lysine methyltransferase) 7 [Source:HGNC Symbol;Acc:HGNC:30412]	4	q31.1	-1	139495941	139606699	-0.19	7.85E-01
8251	ENSG00000019505	SYT13	synaptotagmin XIII [Source:HGNC Symbol;Acc:HGNC:14962]	11	p11.2	-1	45240301	45286319	1.02	7.85E-01
8252	ENSG00000185670	ZBTB3	zinc finger and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22918]	11	q12.3	-1	62748319	62754188	-0.13	7.86E-01
8253	ENSG00000165959	CLMN	"calmin (calponin-like, transmembrane) [Source:HGNC Symbol;Acc:HGNC:19972]"	14	q32.13	-1	95181940	95319906	0.73	7.86E-01
8254	ENSG00000142192	APP	amyloid beta (A4) precursor protein [Source:HGNC Symbol;Acc:HGNC:620]	21	q21.3	-1	25880550	26171128	0.11	7.86E-01
8255	ENSG00000152217	SETBP1	SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]	18	q12.3	1	44680173	45068510	-0.19	7.86E-01
8256	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]	17	q21.31	-1	45263121	45317040	-0.02	7.86E-01
8257	ENSG00000167094	TTC16	tetratricopeptide repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:26536]	9	q34.11	1	127716066	127731600	-0.03	7.86E-01
8258	ENSG00000147251	DOCK11	dedicator of cytokinesis 11 [Source:HGNC Symbol;Acc:HGNC:23483]	X	q24	1	118495898	118686163	-0.08	7.86E-01
8259	ENSG00000245498			11	q24.2	1	124800450	124834487	-0.66	7.86E-01
8260	ENSG00000010270	STARD3NL	STARD3 N-terminal like [Source:HGNC Symbol;Acc:HGNC:19169]	7	p14.1	1	38178222	38230671	-0.19	7.86E-01
8261	ENSG00000081479	LRP2	low density lipoprotein receptor-related protein 2 [Source:HGNC Symbol;Acc:HGNC:6694]	2	q31.1	-1	169127109	169362685	0.66	7.87E-01
8262	ENSG00000140455	USP3	ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626]	15	q22.31	1	63504511	63594640	-0.10	7.87E-01
8263	ENSG00000256305	NA	NA	NA	NA	NA	NA	NA	-0.06	7.87E-01
8264	ENSG00000179144	GIMAP7	"GTPase, IMAP family member 7 [Source:HGNC Symbol;Acc:HGNC:22404]"	7	q36.1	1	150514830	150521073	-0.96	7.88E-01
8265	ENSG00000151612	ZNF827	zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]	4	q31.22	-1	145757627	145938635	0.09	7.88E-01
8266	ENSG00000235257	ITGA9-AS1	ITGA9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49668]	3	p22.2	-1	37745432	37861780	0.54	7.88E-01
8267	ENSG00000105058	FAM32A	"family with sequence similarity 32, member A [Source:HGNC Symbol;Acc:HGNC:24563]"	19	p13.11	1	16185380	16192046	0.06	7.88E-01
8268	ENSG00000081237	PTPRC	"protein tyrosine phosphatase, receptor type, C [Source:HGNC Symbol;Acc:HGNC:9666]"	1	q31.3	1	198638671	198757283	-0.63	7.89E-01
8269	ENSG00000164291	ARSK	"arylsulfatase family, member K [Source:HGNC Symbol;Acc:HGNC:25239]"	5	q15	1	95555074	95605064	0.85	7.89E-01
8270	ENSG00000047056	WDR37	WD repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:31406]	10	p15.3	1	1049538	1132297	0.25	7.89E-01
8271	ENSG00000167526	RPL13	ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303]	16	q24.3	1	89560657	89566828	-0.74	7.89E-01
8272	ENSG00000054392	HHAT	hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]	1	q32.2	1	210328252	210676296	-0.09	7.89E-01
8273	ENSG00000088538	DOCK3	dedicator of cytokinesis 3 [Source:HGNC Symbol;Acc:HGNC:2989]	3	p21.2	1	50675241	51384198	0.90	7.89E-01
8274	ENSG00000213420	GPC2	glypican 2 [Source:HGNC Symbol;Acc:HGNC:4450]	7	q22.1	-1	100169606	100177372	0.61	7.89E-01
8275	ENSG00000102181	CD99L2	CD99 molecule-like 2 [Source:HGNC Symbol;Acc:HGNC:18237]	X	q28	-1	150766337	150898816	0.04	7.89E-01
8276	ENSG00000049769	PPP1R3F	"protein phosphatase 1, regulatory subunit 3F [Source:HGNC Symbol;Acc:HGNC:14944]"	X	p11.23	1	49269843	49301461	-0.03	7.89E-01
8277	ENSG00000171488	LRRC8C	"leucine rich repeat containing 8 family, member C [Source:HGNC Symbol;Acc:HGNC:25075]"	1	p22.2	1	89633072	89769903	0.28	7.89E-01
8278	ENSG00000067248	DHX29	DEAH (Asp-Glu-Ala-His) box polypeptide 29 [Source:HGNC Symbol;Acc:HGNC:15815]	5	q11.2	-1	55256245	55307722	-0.67	7.89E-01
8279	ENSG00000151388	ADAMTS12	"ADAM metallopeptidase with thrombospondin type 1 motif, 12 [Source:HGNC Symbol;Acc:HGNC:14605]"	5	p13.2	-1	33523535	33892192	0.45	7.90E-01
8280	ENSG00000198794	SCAMP5	secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]	15	q24.2	1	74957219	75021496	-0.07	7.90E-01
8281	ENSG00000165533	TTC8	tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087]	14	q31.3	1	88824153	88881078	-0.33	7.90E-01
8282	ENSG00000137364	TPMT	thiopurine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:12014]	6	p22.3	-1	18128311	18155074	-0.68	7.90E-01
8283	ENSG00000157005	SST	somatostatin [Source:HGNC Symbol;Acc:HGNC:11329]	3	q27.3	-1	187668906	187670399	1.04	7.90E-01
8284	ENSG00000262468	LINC01569	long intergenic non-protein coding RNA 1569 [Source:HGNC Symbol;Acc:HGNC:51380]	16	p13.3	-1	4245825	4253789	0.55	7.90E-01
8285	ENSG00000173991	TCAP	titin-cap [Source:HGNC Symbol;Acc:HGNC:11610]	17	q12	1	39664187	39666555	-0.19	7.90E-01
8286	ENSG00000120457	KCNJ5	"potassium channel, inwardly rectifying subfamily J, member 5 [Source:HGNC Symbol;Acc:HGNC:6266]"	11	q24.3	1	128891356	128921035	-1.15	7.90E-01
8287	ENSG00000261269			5	q13.2	-1	72439903	72442387	0.94	7.90E-01
8288	ENSG00000124215	CDH26	cadherin 26 [Source:HGNC Symbol;Acc:HGNC:15902]	20	q13.33	1	59958427	60034011	0.08	7.90E-01
8289	ENSG00000165312	OTUD1	OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346]	10	p12.2	1	23439458	23442390	-0.13	7.91E-01
8290	ENSG00000114737	CISH	cytokine inducible SH2-containing protein [Source:HGNC Symbol;Acc:HGNC:1984]	3	p21.2	-1	50606490	50611831	-0.17	7.91E-01
8291	ENSG00000158006	PAFAH2	"platelet-activating factor acetylhydrolase 2, 40kDa [Source:HGNC Symbol;Acc:HGNC:8579]"	1	p36.11	-1	25959767	25998157	-0.81	7.91E-01
8292	ENSG00000166016	ABTB2	ankyrin repeat and BTB (POZ) domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23842]	11	p13	-1	34150988	34358008	0.94	7.92E-01
8293	ENSG00000078725	BRINP1	bone morphogenetic protein/retinoic acid inducible neural-specific 1 [Source:HGNC Symbol;Acc:HGNC:2687]	9	q33.1	-1	119153458	119369467	0.90	7.92E-01
8294	ENSG00000186446	ZNF501	zinc finger protein 501 [Source:HGNC Symbol;Acc:HGNC:23717]	3	p21.31	1	44729596	44737083	-0.42	7.92E-01
8295	ENSG00000171202	TMEM126A	transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]	11	q14.1	1	85647967	85656547	-0.49	7.93E-01
8296	ENSG00000135414	GDF11	growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]	12	q13.2	1	55743280	55757278	-0.42	7.93E-01
8297	ENSG00000226328	NUP50-AS1	NUP50 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50502]	22	q13.31	-1	45133020	45163781	0.53	7.93E-01
8298	ENSG00000211898	IGHD	immunoglobulin heavy constant delta [Source:HGNC Symbol;Acc:HGNC:5480]	14	q32.33	-1	105836765	105845678	-0.68	7.93E-01
8299	ENSG00000166797	FAM96A	"family with sequence similarity 96, member A [Source:HGNC Symbol;Acc:HGNC:26235]"	15	q22.31	-1	64072559	64094018	-0.15	7.93E-01
8300	ENSG00000125246	CLYBL	citrate lyase beta like [Source:HGNC Symbol;Acc:HGNC:18355]	13	q32.3	1	99606669	99897134	0.68	7.94E-01
8301	ENSG00000123131	PRDX4	peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]	X	p22.11	1	23664262	23686399	0.17	7.94E-01
8302	ENSG00000136936	XPA	"xeroderma pigmentosum, complementation group A [Source:HGNC Symbol;Acc:HGNC:12814]"	9	q22.33	-1	97674909	97697357	0.03	7.94E-01
8303	ENSG00000104356	POP1	"POP1 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30129]"	8	q22.2	1	98117297	98159834	0.61	7.94E-01
8304	ENSG00000182134	TDRKH	tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]	1	q21.3	-1	151770107	151791416	1.04	7.94E-01
8305	ENSG00000100473	COCH	cochlin [Source:HGNC Symbol;Acc:HGNC:2180]	14	q12	1	30874514	30895065	-0.10	7.95E-01
8306	ENSG00000075035	WSCD2	WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]	12	q23.3	1	108129471	108250537	-0.54	7.95E-01
8307	ENSG00000099256	PRTFDC1	phosphoribosyl transferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23333]	10	p12.1	-1	24848607	24952604	0.39	7.95E-01
8308	ENSG00000168685	IL7R	interleukin 7 receptor [Source:HGNC Symbol;Acc:HGNC:6024]	5	p13.2	1	35852695	35879603	-0.34	7.95E-01
8309	ENSG00000154832	CXXC1	CXXC finger protein 1 [Source:HGNC Symbol;Acc:HGNC:24343]	18	q21.1	-1	50282343	50288304	0.17	7.95E-01
8310	ENSG00000128710	HOXD10	homeobox D10 [Source:HGNC Symbol;Acc:HGNC:5133]	2	q31.1	1	176108790	176119942	0.59	7.95E-01
8311	ENSG00000137601	NEK1	NIMA-related kinase 1 [Source:HGNC Symbol;Acc:HGNC:7744]	4	q33	-1	169393275	169612629	-0.20	7.96E-01
8312	ENSG00000245311	ARNTL2-AS1	ARNTL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49892]	12	p11.23	-1	27389789	27446625	0.81	7.96E-01
8313	ENSG00000049283	EPN3	epsin 3 [Source:HGNC Symbol;Acc:HGNC:18235]	17	q21.33	1	50532543	50543750	-1.06	7.96E-01
8314	ENSG00000150048	CLEC1A	"C-type lectin domain family 1, member A [Source:HGNC Symbol;Acc:HGNC:24355]"	12	p13.2	-1	10069554	10111627	0.90	7.96E-01
8315	ENSG00000137801	THBS1	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]	15	q14	1	39581079	39599466	-0.35	7.97E-01
8316	ENSG00000042088	TDP1	tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]	14	q32.11	1	89954939	90044768	0.66	7.97E-01
8317	ENSG00000081803	CADPS2	Ca++-dependent secretion activator 2 [Source:HGNC Symbol;Acc:HGNC:16018]	7	q31.32	-1	122318425	122886759	0.02	7.97E-01
8318	ENSG00000141956	PRDM15	PR domain containing 15 [Source:HGNC Symbol;Acc:HGNC:13999]	21	q22.3	-1	41798225	41879482	0.06	7.97E-01
8319	ENSG00000173546	CSPG4	chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]	15	q24.2	-1	75674322	75712848	-0.12	7.97E-01
8320	ENSG00000205659	LIN52	lin-52 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:19856]	14	q24.3	1	74084796	74201235	-0.36	7.98E-01
8321	ENSG00000105948	TTC26	tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21882]	7	q34	1	139133744	139191986	-0.53	7.98E-01
8322	ENSG00000110881	ASIC1	acid sensing (proton gated) ion channel 1 [Source:HGNC Symbol;Acc:HGNC:100]	12	q13.12	1	50057548	50083611	-0.57	7.98E-01
8323	ENSG00000260937			15	q21.3	1	55056747	55092173	0.45	7.98E-01
8324	ENSG00000020577	SAMD4A	sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]	14	q22.2	1	54567097	54793315	-0.18	7.98E-01
8325	ENSG00000182141	ZNF708	zinc finger protein 708 [Source:HGNC Symbol;Acc:HGNC:12945]	19	p12	-1	21221500	21329425	-0.76	7.98E-01
8326	ENSG00000167123	CERCAM	cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]	9	q34.11	1	128411751	128437351	-0.01	7.99E-01
8327	ENSG00000115239	ASB3	ankyrin repeat and SOCS box containing 3 [Source:HGNC Symbol;Acc:HGNC:16013]	2	p16.2	-1	53532672	53787610	0.67	7.99E-01
8328	ENSG00000113212	PCDHB7	protocadherin beta 7 [Source:HGNC Symbol;Acc:HGNC:8692]	5	q31.3	1	141172619	141176383	-1.09	7.99E-01
8329	ENSG00000166263	STXBP4	syntaxin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19694]	17	q22	1	54968727	55173632	-0.74	7.99E-01
