rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
14236	ENSG00000197471	SPN	sialophorin [Source:HGNC Symbol;Acc:HGNC:11249]	16	p11.2	1	29662979	29670876	0.19	3.46E-01
14237	ENSG00000177414	UBE2U	ubiquitin-conjugating enzyme E2U (putative) [Source:HGNC Symbol;Acc:HGNC:28559]	1	p31.3	1	64203627	64267368	0.02	3.47E-01
14238	ENSG00000204272	LINC01420	long intergenic non-protein coding RNA 1420 [Source:HGNC Symbol;Acc:HGNC:50713]	X	p11.21	1	56729259	56818380	0.06	3.47E-01
14239	ENSG00000101292	PROKR2	prokineticin receptor 2 [Source:HGNC Symbol;Acc:HGNC:15836]	20	p12.3	-1	5302040	5314369	0.12	3.47E-01
14240	ENSG00000049167	ERCC8	excision repair cross-complementation group 8 [Source:HGNC Symbol;Acc:HGNC:3439]	5	q12.1	-1	60873831	60945073	-0.08	3.47E-01
14241	ENSG00000155380	SLC16A1	"solute carrier family 16 (monocarboxylate transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10922]"	1	p13.2	-1	112911847	112957013	0.03	3.48E-01
14242	ENSG00000136866	ZFP37	ZFP37 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12863]	9	q32	-1	113038380	113056759	0.02	3.48E-01
14243	ENSG00000006788	MYH13	"myosin, heavy chain 13, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:7571]"	17	p13.1	-1	10298084	10373130	-0.16	3.48E-01
14244	ENSG00000198453	ZNF568	zinc finger protein 568 [Source:HGNC Symbol;Acc:HGNC:25392]	19	q13.12	1	36916329	36998700	0.08	3.48E-01
14245	ENSG00000204839	MROH6	maestro heat-like repeat family member 6 [Source:HGNC Symbol;Acc:HGNC:27814]	8	q24.3	-1	143566187	143572971	-0.15	3.48E-01
14246	ENSG00000235703	LINC00894	long intergenic non-protein coding RNA 894 [Source:HGNC Symbol;Acc:HGNC:48579]	X	q28	1	149938628	150224580	-0.1	3.49E-01
14247	ENSG00000110887	DAO	D-amino-acid oxidase [Source:HGNC Symbol;Acc:HGNC:2671]	12	q24.11	1	108858932	108901043	0.14	3.49E-01
14248	ENSG00000229739			1	q31.1	1	186435161	186470291	0.07	3.49E-01
14249	ENSG00000135902	CHRND	"cholinergic receptor, nicotinic, delta (muscle) [Source:HGNC Symbol;Acc:HGNC:1965]"	2	q37.1	1	232525993	232536667	0.05	3.49E-01
14250	ENSG00000134438	RAX	retina and anterior neural fold homeobox [Source:HGNC Symbol;Acc:HGNC:18662]	18	q21.32	-1	59267035	59274086	0.11	3.49E-01
14251	ENSG00000258782			14	q23.1	-1	59479274	59525437	0.18	3.49E-01
14252	ENSG00000178522	AMBN	ameloblastin (enamel matrix protein) [Source:HGNC Symbol;Acc:HGNC:452]	4	q13.3	1	70592256	70607288	-0.13	3.49E-01
14253	ENSG00000063244	U2AF2	U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:23156]	19	q13.42	1	56165512	56186081	-0.074489786	0.349437141
14254	ENSG00000175264	CHST1	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	11	p11.2	-1	45648877	45665622	0.02	3.50E-01
14255	ENSG00000226622			2	p15	-1	62590255	62662654	0.05	3.50E-01
14256	ENSG00000256779			11	q21	1	95037482	95038456	0.05	3.50E-01
14257	ENSG00000198610	AKR1C4	"aldo-keto reductase family 1, member C4 [Source:HGNC Symbol;Acc:HGNC:387]"	10	p15.1	1	5195462	5218949	0.07	3.50E-01
14258	ENSG00000115568	ZNF142	zinc finger protein 142 [Source:HGNC Symbol;Acc:HGNC:12927]	2	q35	-1	218637916	218659655	-0.04	3.50E-01
14259	ENSG00000177354	C10orf71	chromosome 10 open reading frame 71 [Source:HGNC Symbol;Acc:HGNC:26973]	10	q11.23	1	49299193	49327487	-0.09	3.51E-01
14260	ENSG00000242866	STRC	stereocilin [Source:HGNC Symbol;Acc:HGNC:16035]	15	q15.3	-1	43599398	43618800	-0.1	3.51E-01
14261	ENSG00000180210	F2	coagulation factor II (thrombin) [Source:HGNC Symbol;Acc:HGNC:3535]	11	p11.2	1	46719180	46739506	0.08	3.51E-01
14262	ENSG00000177103	DSCAML1	Down syndrome cell adhesion molecule like 1 [Source:HGNC Symbol;Acc:HGNC:14656]	11	q23.3	-1	117427773	117817525	0.05	3.51E-01
14263	ENSG00000197021	CXorf40B	chromosome X open reading frame 40B [Source:HGNC Symbol;Acc:HGNC:17402]	X	q28	-1	149929527	149938811	0.06	3.52E-01
14264	ENSG00000180777	ANKRD30B	ankyrin repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:24165]	18	p11.21	1	14728272	14852738	0.09	3.52E-01
14265	ENSG00000239235	NA	NA	NA	NA	NA	NA	NA	-0.12	3.52E-01
14266	ENSG00000154997	SEPT14	septin 14 [Source:HGNC Symbol;Acc:HGNC:33280]	7	p11.2	-1	55793544	55862789	0.16	3.52E-01
14267	ENSG00000181284	TMEM102	transmembrane protein 102 [Source:HGNC Symbol;Acc:26722]	17	p13.1	1	7338762	7340998	0.16056725	0.352009659
14268	ENSG00000228944			7	p15.3	-1	24196662	24255719	0.05	3.53E-01
14269	ENSG00000197601	FAR1	fatty acyl CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]	11	p15.3	1	13668670	13732346	0.12	3.53E-01
14270	ENSG00000271615	ACTG1P22	actin gamma 1 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:51502]	2	p16.1	1	57755428	57766052	0.05	3.53E-01
14271	ENSG00000163736	PPBP	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7) [Source:HGNC Symbol;Acc:HGNC:9240]	4	q13.3	-1	73987038	73988197	-0.03	3.54E-01
14272	ENSG00000181826	RELL1	RELT-like 1 [Source:HGNC Symbol;Acc:HGNC:27379]	4	p14	-1	37590800	37686376	-0.05	3.54E-01
14273	ENSG00000178033	FAM26E	"family with sequence similarity 26, member E [Source:HGNC Symbol;Acc:HGNC:21568]"	6	q22.1	1	116511646	116524792	-0.11	3.54E-01
14274	ENSG00000256305	NA	NA	NA	NA	NA	NA	NA	0.1	3.54E-01
14275	ENSG00000260539	NA	NA	NA	NA	NA	NA	NA	-0.09	3.54E-01
14276	ENSG00000034152	MAP2K3	mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]	17	p11.2	1	21284672	21315240	0.03	3.54E-01
14277	ENSG00000236469			2	p13.3	-1	71002531	71064743	-0.06	3.54E-01
14278	ENSG00000165409	TSHR	thyroid stimulating hormone receptor [Source:HGNC Symbol;Acc:12373]	14	q31.1	1	81421333	81612646	0.080216143	0.354197377
14279	ENSG00000082212	ME2	"malic enzyme 2, NAD(+)-dependent, mitochondrial [Source:HGNC Symbol;Acc:HGNC:6984]"	18	q21.2	1	50879049	50954257	-0.05	3.55E-01
14280	ENSG00000138435	CHRNA1	"cholinergic receptor, nicotinic, alpha 1 (muscle) [Source:HGNC Symbol;Acc:HGNC:1955]"	2	q31.1	-1	174747592	174764472	-0.13	3.55E-01
14281	ENSG00000271360			10	p14	1	11611305	11612227	0.05	3.55E-01
14282	ENSG00000170049	KCNAB3	"potassium channel, voltage gated subfamily A regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6230]"	17	p13.1	-1	7921859	7929803	0.1	3.55E-01
14283	ENSG00000115459	ELMOD3	ELMO/CED-12 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26158]	2	p11.2	1	85354394	85391752	0.04	3.55E-01
14284	ENSG00000249526			5	q31.2	1	139684645	139745010	0.05	3.56E-01
14285	ENSG00000165832	TRUB1	TruB pseudouridine (psi) synthase family member 1 [Source:HGNC Symbol;Acc:HGNC:16060]	10	q25.3	1	114938193	114977676	0.03	3.56E-01
14286	ENSG00000256591		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F5GXW4]	11	q12.2	1	61429220	61485822	0.12	3.56E-01
14287	ENSG00000263729			17	p11.2	1	20983902	20984046	0.05	3.56E-01
14288	ENSG00000254669			11	p13	-1	35579430	35585310	0.05	3.57E-01
14289	ENSG00000213265	TSGA13	"testis specific, 13 [Source:HGNC Symbol;Acc:HGNC:12369]"	7	q32.2	-1	130668648	130687432	0.06	3.57E-01
14290	ENSG00000252193		Small Cajal body specific RNA 15 [Source:RFAM;Acc:RF00426]	20	q13.11	1	43304555	43304679	0.05	3.57E-01
14291	ENSG00000120833	SOCS2	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]	12	q22	1	93569814	93583487	0.07	3.57E-01
14292	ENSG00000228409	CCT6P1	"chaperonin containing TCP1, subunit 6 (zeta) pseudogene 1 [Source:HGNC Symbol;Acc:33094]"	7	q11.21	1	65216129	65228341	0.228320665	0.357690407
14293	ENSG00000152942	RAD17	RAD17 checkpoint clamp loader component [Source:HGNC Symbol;Acc:HGNC:9807]	5	q13.2	1	69369293	69414801	0.04	3.58E-01
14294	ENSG00000143353	LYPLAL1	lysophospholipase-like 1 [Source:HGNC Symbol;Acc:HGNC:20440]	1	q41	1	219173844	219212865	0.02	3.58E-01
14295	ENSG00000226251			1	q32.3	-1	212225278	212238977	-0.05	3.58E-01
14296	ENSG00000173614	NMNAT1	nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]	1	p36.22	1	9943428	9985501	0.04	3.58E-01
14297	ENSG00000083097	DOPEY1	dopey family member 1 [Source:HGNC Symbol;Acc:21194]	6	q14.1	1	83777385	83881069	0.079494511	0.358079532
14298	ENSG00000152785	BMP3	bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:1070]	4	q21.21	1	81952119	81978685	0.232643816	0.358599946
14299	ENSG00000229807	XIST	X inactive specific transcript (non-protein coding) [Source:HGNC Symbol;Acc:12810]	X	q13.2	-1	73040486	73072588	0.088345139	0.35887459
14300	ENSG00000177427	MIEF2	mitochondrial elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:17920]	17	p11.2	1	18260534	18266552	-0.14	3.59E-01
14301	ENSG00000168005	C11orf84	chromosome 11 open reading frame 84 [Source:HGNC Symbol;Acc:HGNC:25115]	11	q13.1	1	63813388	63827718	0.07	3.59E-01
14302	ENSG00000132017	DCAF15	DDB1 and CUL4 associated factor 15 [Source:HGNC Symbol;Acc:HGNC:25095]	19	p13.12	1	13952492	13961449	0.06	3.59E-01
14303	ENSG00000104371	DKK4	dickkopf WNT signaling pathway inhibitor 4 [Source:HGNC Symbol;Acc:HGNC:2894]	8	p11.21	-1	42374068	42377232	0.04	3.59E-01
14304	ENSG00000140406	MESDC1	mesoderm development candidate 1 [Source:HGNC Symbol;Acc:13519]	15	q25.1	1	81293295	81296342	-0.080076355	0.359665333
14305	ENSG00000165233	C9orf89	chromosome 9 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:28148]	9	q22.31	1	93096218	93113283	-0.13	3.60E-01
14306	ENSG00000203875	SNHG5	small nucleolar RNA host gene 5 [Source:HGNC Symbol;Acc:HGNC:21026]	6	q14.3	-1	85660950	85678736	-0.08	3.61E-01
14307	ENSG00000074706	IPCEF1	interaction protein for cytohesin exchange factors 1 [Source:HGNC Symbol;Acc:HGNC:21204]	6	q25.2	-1	154154496	154356792	-0.2	3.61E-01
14308	ENSG00000054179	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]	9	q34.3	-1	137048098	137054045	-0.03	3.61E-01
14309	ENSG00000184761	PRSS40B	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B9A039]	2	q21.1	-1	130539095	130549883	0.05	3.61E-01
14310	ENSG00000128645	HOXD1	homeobox D1 [Source:HGNC Symbol;Acc:HGNC:5132]	2	q31.1	1	176188579	176190907	-0.08	3.61E-01
14311	ENSG00000152595	MEPE	matrix extracellular phosphoglycoprotein [Source:HGNC Symbol;Acc:HGNC:13361]	4	q22.1	1	87821411	87846817	0.12	3.61E-01
14312	ENSG00000124256	ZBP1	Z-DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:16176]	20	q13.31	-1	57603846	57620576	0.04	3.61E-01
14313	ENSG00000143768	LEFTY2	left-right determination factor 2 [Source:HGNC Symbol;Acc:3122]	1	q42.12	-1	226124298	226129189	0.183191813	0.361925529
14314	ENSG00000123453	SARDH	sarcosine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:10536]	9	q34.2	-1	133663560	133739955	-0.12	3.62E-01
14315	ENSG00000103194	USP10	ubiquitin specific peptidase 10 [Source:HGNC Symbol;Acc:HGNC:12608]	16	q24.1	1	84699978	84779922	-0.02	3.62E-01
14316	ENSG00000142235	LMTK3	lemur tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19295]	19	q13.33	-1	48485271	48513189	-0.03	3.62E-01
14317	ENSG00000198130	HIBCH	3-hydroxyisobutyryl-CoA hydrolase [Source:HGNC Symbol;Acc:HGNC:4908]	2	q32.2	-1	190189735	190344193	0.03	3.62E-01
14318	ENSG00000138041	NA	NA	NA	NA	NA	NA	NA	-0.04	3.62E-01
14319	ENSG00000178935	ZNF552	zinc finger protein 552 [Source:HGNC Symbol;Acc:HGNC:26135]	19	q13.43	-1	57803841	57814913	0.11	3.62E-01
14320	ENSG00000228037			1	p36.32	1	2581560	2584533	-0.05	3.62E-01
14321	ENSG00000159733	ZFYVE28	"zinc finger, FYVE domain containing 28 [Source:HGNC Symbol;Acc:HGNC:29334]"	4	p16.3	-1	2269582	2418663	0.06	3.63E-01
14322	ENSG00000186812	ZNF397	zinc finger protein 397 [Source:HGNC Symbol;Acc:HGNC:18818]	18	q12.2	1	35241030	35267133	-0.05	3.63E-01
14323	ENSG00000146122	DAAM2	dishevelled associated activator of morphogenesis 2 [Source:HGNC Symbol;Acc:HGNC:18143]	6	p21.2	1	39792298	39904877	-0.08	3.63E-01
14324	ENSG00000139352	ASCL1	achaete-scute family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:738]	12	q23.2	1	102957686	102960516	-0.02	3.63E-01
14325	ENSG00000198692	EIF1AY	"eukaryotic translation initiation factor 1A, Y-linked [Source:HGNC Symbol;Acc:HGNC:3252]"	Y	q11.223	1	20575725	20593154	-0.06	3.63E-01
14326	ENSG00000157766	ACAN	aggrecan [Source:HGNC Symbol;Acc:HGNC:319]	15	q26.1	1	88803443	88875354	0.07	3.63E-01
14327	ENSG00000111203	ITFG2	integrin alpha FG-GAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:30879]	12	p13.33	1	2812622	2859791	0.13	3.64E-01
14328	ENSG00000018610	CXorf56	chromosome X open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26239]	X	q24	-1	119538149	119565408	-0.17	3.64E-01
14329	ENSG00000103043	VAC14	Vac14 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25507]	16	q22.2	-1	70687439	70801161	0.04	3.65E-01
14330	ENSG00000170820	FSHR	follicle stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:3969]	2	p16.3	-1	48962157	49154537	-0.06	3.65E-01
14331	ENSG00000178974	FBXO34	F-box protein 34 [Source:HGNC Symbol;Acc:HGNC:20201]	14	q22.3	1	55271303	55361918	-0.03	3.65E-01
14332	ENSG00000113552	GNPDA1	glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]	5	q31.3	-1	141991749	142013041	-0.04	3.65E-01
14333	ENSG00000148482	SLC39A12	"solute carrier family 39 (zinc transporter), member 12 [Source:HGNC Symbol;Acc:HGNC:20860]"	10	p12.33	1	17951839	18043292	-0.14	3.65E-01
14334	ENSG00000024526	DEPDC1	DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]	1	p31.3	-1	68474152	68497221	-0.14	3.65E-01
14335	ENSG00000100065	CARD10	"caspase recruitment domain family, member 10 [Source:HGNC Symbol;Acc:HGNC:16422]"	22	q13.1	-1	37490362	37519542	0.02	3.65E-01
14336	ENSG00000168961	LGALS9	"lectin, galactoside-binding, soluble, 9 [Source:HGNC Symbol;Acc:HGNC:6570]"	17	q11.2	1	27629798	27649560	-0.07	3.65E-01
14337	ENSG00000248441	LINC01197	long intergenic non-protein coding RNA 1197 [Source:HGNC Symbol;Acc:HGNC:49597]	15	q26.2	-1	95209099	95327129	0.03	3.66E-01
14338	ENSG00000213801	ZNF816-ZNF321P	ZNF816-ZNF321P readthrough [Source:HGNC Symbol;Acc:HGNC:38879]	19	q13.41	-1	52927135	52942601	0.19	3.66E-01
14339	ENSG00000070193	FGF10	fibroblast growth factor 10 [Source:HGNC Symbol;Acc:HGNC:3666]	5	p12	-1	44303544	44389706	-0.12	3.66E-01
14340	ENSG00000224091			11	p15.4	1	5205041	5207308	0.06	3.66E-01
14341	ENSG00000063241	ISOC2	isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]	19	q13.42	-1	55452985	55462343	0.04	3.66E-01
14342	ENSG00000228801			8	q11.23	1	51899325	51947173	0.11	3.67E-01
14343	ENSG00000105792	CFAP69	cilia and flagella associated protein 69 [Source:HGNC Symbol;Acc:HGNC:26107]	7	q21.13	1	90245174	90311063	0.04	3.67E-01
14344	ENSG00000136026	CKAP4	cytoskeleton-associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	12	q23.3	-1	106237877	106304279	-0.05	3.67E-01
14345	ENSG00000234767	LINC01052	long intergenic non-protein coding RNA 1052 [Source:HGNC Symbol;Acc:HGNC:49046]	13	q21.32	1	65866174	65878219	0.05	3.67E-01
14346	ENSG00000155897	ADCY8	adenylate cyclase 8 (brain) [Source:HGNC Symbol;Acc:HGNC:239]	8	q24.22	-1	130780301	131042426	0.11	3.67E-01
14347	ENSG00000011114	BTBD7	BTB (POZ) domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269]	14	q32.12	-1	93237550	93333092	0	3.67E-01
14348	ENSG00000237424	FOXD2-AS1	FOXD2 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:44256]	1	p33	-1	47432133	47434641	-0.08	3.67E-01
14349	ENSG00000269199			19	p12	-1	22043500	22050005	0.04	3.67E-01
14350	ENSG00000135973	GPR45	G protein-coupled receptor 45 [Source:HGNC Symbol;Acc:HGNC:4503]	2	q12.1	1	105241743	105243049	0.12	3.68E-01
14351	ENSG00000180964	TCEAL8	transcription elongation factor A (SII)-like 8 [Source:HGNC Symbol;Acc:HGNC:28683]	X	q22.1	-1	103252995	103255203	-0.05	3.68E-01
14352	ENSG00000153822	KCNJ16	"potassium channel, inwardly rectifying subfamily J, member 16 [Source:HGNC Symbol;Acc:HGNC:6262]"	17	q24.3	1	70053429	70135608	-0.02	3.68E-01
14353	ENSG00000169519	METTL15	methyltransferase like 15 [Source:HGNC Symbol;Acc:HGNC:26606]	11	p14.1	1	28108248	28333507	-0.1	3.68E-01
14354	ENSG00000129226	CD68	CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]	17	p13.1	1	7579467	7582113	0.16	3.68E-01
14355	ENSG00000002745	WNT16	"wingless-type MMTV integration site family, member 16 [Source:HGNC Symbol;Acc:HGNC:16267]"	7	q31.31	1	121325367	121341104	-0.08	3.68E-01
14356	ENSG00000204843	DCTN1	dynactin 1 [Source:HGNC Symbol;Acc:HGNC:2711]	2	p13.1	-1	74361154	74392087	0.14	3.68E-01
14357	ENSG00000180539	C9orf139	chromosome 9 open reading frame 139 [Source:HGNC Symbol;Acc:HGNC:31426]	9	q34.3	1	137027464	137037957	0.13	3.69E-01
14358	ENSG00000136381	IREB2	iron-responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]	15	q25.1	1	78437431	78501456	0.06	3.69E-01
14359	ENSG00000248727	LINC01948		5	q11.2	-1	56457795	56481946	0.04	3.69E-01
14360	ENSG00000234604			1	q24.2	-1	169474060	169474159	0.06	3.69E-01
14361	ENSG00000154975	CA10	carbonic anhydrase X [Source:HGNC Symbol;Acc:HGNC:1369]	17	q22	-1	51630313	52160017	0.08	3.69E-01
14362	ENSG00000223648	IGHV3-64	immunoglobulin heavy variable 3-64 [Source:HGNC Symbol;Acc:HGNC:5617]	14	q32.33	-1	106643132	106658258	0.12	3.69E-01
14363	ENSG00000183628	DGCR6	DiGeorge syndrome critical region gene 6 [Source:HGNC Symbol;Acc:HGNC:2846]	22	q11.21	1	18906028	18914238	-0.04	3.69E-01
14364	ENSG00000103061	SLC7A6OS	"solute carrier family 7, member 6 opposite strand [Source:HGNC Symbol;Acc:HGNC:25807]"	16	q22.1	-1	68284503	68310951	-0.09	3.69E-01
14365	ENSG00000183018	SPNS2	spinster homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:26992]	17	p13.2	1	4498838	4539035	-0.14	3.69E-01
14366	ENSG00000121481	RNF2	ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]	1	q25.3	1	185045364	185102608	0.06	3.70E-01
14367	ENSG00000130270	ATP8B3	"ATPase, aminophospholipid transporter, class I, type 8B, member 3 [Source:HGNC Symbol;Acc:HGNC:13535]"	19	p13.3	-1	1782075	1812276	0.03	3.70E-01
14368	ENSG00000107854	TNKS2	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2 [Source:HGNC Symbol;Acc:HGNC:15677]"	10	q23.32	1	91798312	91865276	-0.06	3.70E-01
14369	ENSG00000060971	ACAA1	acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82]	3	p22.2	-1	38103129	38137242	0.04	3.70E-01
14370	ENSG00000203664	OR2W5	"olfactory receptor, family 2, subfamily W, member 5 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15424]"	1	q44	1	247491068	247492147	0.05	3.71E-01
14371	ENSG00000170807	LMOD2	leiomodin 2 (cardiac) [Source:HGNC Symbol;Acc:HGNC:6648]	7	q31.32	1	123655807	123664290	-0.09	3.71E-01
14372	ENSG00000105697	HAMP	hepcidin antimicrobial peptide [Source:HGNC Symbol;Acc:HGNC:15598]	19	q13.12	1	35280716	35285143	-0.06	3.71E-01
14373	ENSG00000062524	LTK	leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6721]	15	q15.1	-1	41503638	41513887	0.06	3.71E-01
14374	ENSG00000127318	IL22	interleukin 22 [Source:HGNC Symbol;Acc:HGNC:14900]	12	q15	-1	68248242	68253607	-0.15	3.71E-01
14375	ENSG00000179523	EIF3J-AS1	EIF3J antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48616]	15	q21.1	-1	44527257	44536923	0	3.71E-01
14376	ENSG00000171560	FGA	fibrinogen alpha chain [Source:HGNC Symbol;Acc:HGNC:3661]	4	q31.3	-1	154583126	154590766	0.01	3.71E-01
14377	ENSG00000141933	TPGS1	tubulin polyglutamylase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:25058]	19	p13.3	1	507497	519654	0.06	3.71E-01
14378	ENSG00000185087	FAM169B	"family with sequence similarity 169, member B [Source:HGNC Symbol;Acc:HGNC:26835]"	15	q26.3	-1	98437162	98514382	-0.12	3.72E-01
14379	ENSG00000171772	SYCE1	synaptonemal complex central element protein 1 [Source:HGNC Symbol;Acc:HGNC:28852]	10	q26.3	-1	133553901	133569835	0.23	3.72E-01
14380	ENSG00000184083	FAM120C	family with sequence similarity 120C [Source:HGNC Symbol;Acc:16949]	X	p11.22	-1	54094757	54209714	-0.072902978	0.372123775
14381	ENSG00000167674	HDGFL2	Hepatoma-derived growth factor-related protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q7Z4V5]	19	p13.3	1	4472287	4502211	0.02	3.73E-01
14382	ENSG00000189410	SH2D5	SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]	1	p36.12	-1	20719732	20732837	0.05	3.73E-01
14383	ENSG00000249948	GBA3	"glucosidase, beta, acid 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:19069]"	4	p15.2	1	22692914	22819575	-0.18	3.73E-01
14384	ENSG00000102786	INTS6	integrator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14879]	13	q14.3	-1	51354077	51454264	0.02	3.73E-01
14385	ENSG00000266010	GATA6-AS1	GATA6 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48840]	18	q11.2	-1	22166898	22168968	-0.04	3.73E-01
14386	ENSG00000155052	CNTNAP5	contactin associated protein-like 5 [Source:HGNC Symbol;Acc:HGNC:18748]	2	q14.3	1	124025287	124915287	0.14	3.73E-01
14387	ENSG00000159111	MRPL10	mitochondrial ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:14055]	17	q21.32	-1	47823272	47831534	0.04	3.73E-01
14388	ENSG00000114670	NEK11	NIMA-related kinase 11 [Source:HGNC Symbol;Acc:18593]	3	q22.1	1	130745694	131069309	-0.109074091	0.373547855
14389	ENSG00000156860	FBRS	fibrosin [Source:HGNC Symbol;Acc:HGNC:20442]	16	p11.2	1	30658431	30670814	0.04	3.74E-01
14390	ENSG00000146285	SCML4	sex comb on midleg-like 4 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:21397]	6	q21	-1	107704104	107824317	0.03	3.74E-01
14391	ENSG00000233672	RNASEH2B-AS1	RNASEH2B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39967]	13	q14.3	-1	50862172	50910764	0.08	3.74E-01
14392	ENSG00000169021	UQCRFS1	"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]"	19	q12	-1	29205321	29213541	0.05	3.74E-01
14393	ENSG00000105695	MAG	myelin associated glycoprotein [Source:HGNC Symbol;Acc:HGNC:6783]	19	q13.12	1	35292125	35313804	-0.15	3.75E-01
14394	ENSG00000204687	MAS1L	"MAS1 proto-oncogene like, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:13961]"	6	p22.1	-1	29486697	29487956	0.11	3.75E-01
14395	ENSG00000180089	TMEM86B	transmembrane protein 86B [Source:HGNC Symbol;Acc:HGNC:28448]	19	q13.42	-1	55226639	55229264	0.1	3.75E-01
14396	ENSG00000161010	C5orf45	chromosome 5 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:30817]	5	q35.3	-1	179835133	179862173	-0.07	3.75E-01
14397	ENSG00000106484	MEST	mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]	7	q32.2	1	130486171	130506296	0.05	3.75E-01
14398	ENSG00000120451	SNX19	sorting nexin 19 [Source:HGNC Symbol;Acc:HGNC:21532]	11	q25	-1	130875436	130916509	-0.03	3.75E-01
14399	ENSG00000211879	TRAJ10	T cell receptor alpha joining 10 [Source:HGNC Symbol;Acc:HGNC:12038]	14	q11.2	1	22533497	22533560	0.13	3.75E-01
14400	ENSG00000104375	STK3	serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:11406]	8	q22.2	-1	98401403	98942827	-0.05	3.76E-01
14401	ENSG00000179813	FAM216B	"family with sequence similarity 216, member B [Source:HGNC Symbol;Acc:HGNC:26883]"	13	q14.11	1	42781550	42791549	0.07	3.76E-01
14402	ENSG00000182759	MAFA	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog A [Source:HGNC Symbol;Acc:HGNC:23145]	8	q24.3	-1	143419182	143430406	-0.05	3.76E-01
14403	ENSG00000163554	SPTA1	"spectrin, alpha, erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11272]"	1	q23.1	-1	158610706	158686698	0.16	3.76E-01
