rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
6541	ENSG00000155093	PTPRN2	"protein tyrosine phosphatase, receptor type, N polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:9677]"	7	q36.3	-1	157539056	158587788	0.346494509	0.24570057
6542	ENSG00000184678	HIST2H2BE	"histone cluster 2, H2be [Source:HGNC Symbol;Acc:HGNC:4760]"	1	q21.2	-1	149842204	149886652	-0.234898243	0.24570057
6543	ENSG00000185033	SEMA4B	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B [Source:HGNC Symbol;Acc:HGNC:10730]"	15	q26.1	1	90160604	90229679	-0.165532514	0.24570057
6544	ENSG00000115762	PLEKHB2	"pleckstrin homology domain containing, family B (evectins) member 2 [Source:HGNC Symbol;Acc:HGNC:19236]"	2	q21.1	1	131104847	131353709	-0.194107057	0.245771986
6545	ENSG00000168447	SCNN1B	"sodium channel, non voltage gated 1 beta subunit [Source:HGNC Symbol;Acc:HGNC:10600]"	16	p12.2	1	23278231	23381299	-0.196611408	0.245891306
6546	ENSG00000177409	SAMD9L	sterile alpha motif domain containing 9-like [Source:HGNC Symbol;Acc:HGNC:1349]	7	q21.2	-1	93130055	93148369	0.287160951	0.246106054
6547	ENSG00000183060	LYSMD4	"LysM, putative peptidoglycan-binding, domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26571]"	15	q26.3	-1	99715697	99733561	-0.1964298	0.246232874
6548	ENSG00000168661	ZNF30	zinc finger protein 30 [Source:HGNC Symbol;Acc:HGNC:13090]	19	q13.11	1	34926903	34945170	0.258410557	0.246653357
6549	ENSG00000157613	CREB3L1	cAMP responsive element binding protein 3-like 1 [Source:HGNC Symbol;Acc:HGNC:18856]	11	p11.2	1	46277661	46321422	-0.234841413	0.246729237
6550	ENSG00000139352	ASCL1	achaete-scute family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:738]	12	q23.2	1	102957686	102960516	0.238505176	0.246763054
6551	ENSG00000136531	SCN2A	"sodium channel, voltage gated, type II alpha subunit [Source:HGNC Symbol;Acc:HGNC:10588]"	2	q24.3	1	165239402	165392310	0.320370688	0.247040742
6552	ENSG00000183258	DDX41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41 [Source:HGNC Symbol;Acc:HGNC:18674]	5	q35.3	-1	177511577	177517469	-0.175739958	0.247308586
6553	ENSG00000151092	NGLY1	N-glycanase 1 [Source:HGNC Symbol;Acc:HGNC:17646]	3	p24.2	-1	25718944	25790039	0.180137481	0.247620002
6554	ENSG00000008196	TFAP2B	transcription factor AP-2 beta (activating enhancer binding protein 2 beta) [Source:HGNC Symbol;Acc:HGNC:11743]	6	p12.3	1	50818723	50847613	-0.081049079	0.247668636
6555	ENSG00000072518	MARK2	MAP/microtubule affinity-regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]	11	q13.1	1	63838928	63911019	0.188540142	0.24783032
6556	ENSG00000130487	KLHDC7B	kelch domain containing 7B [Source:HGNC Symbol;Acc:HGNC:25145]	22	q13.33	1	50548033	50551023	0.311036575	0.24783032
6557	ENSG00000164086	DUSP7	dual specificity phosphatase 7 [Source:HGNC Symbol;Acc:HGNC:3073]	3	p21.2	-1	52048919	52056550	-0.167630195	0.24783032
6558	ENSG00000135387	CAPRIN1	cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]	11	p13	1	34051683	34101156	-0.149590062	0.248054609
6559	ENSG00000152527	PLEKHH2	"pleckstrin homology domain containing, family H (with MyTH4 domain) member 2 [Source:HGNC Symbol;Acc:HGNC:30506]"	2	p21	1	43637273	43767987	0.277580687	0.248104967
6560	ENSG00000132669	RIN2	Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750]	20	p11.23	1	19886521	20002457	-0.143538413	0.24868643
6561	ENSG00000175322	ZNF519	zinc finger protein 519 [Source:HGNC Symbol;Acc:HGNC:30574]	18	p11.21	-1	14057457	14132490	-0.179992957	0.248761478
6562	ENSG00000146197	SCUBE3	"signal peptide, CUB domain, EGF-like 3 [Source:HGNC Symbol;Acc:HGNC:13655]"	6	p21.31	1	35214419	35253079	-0.198371776	0.248829979
6563	ENSG00000241732	NA	NA	NA	NA	NA	NA	NA	0.277586403	0.24939855
6564	ENSG00000105996	HOXA2	homeobox A2 [Source:HGNC Symbol;Acc:HGNC:5103]	7	p15.2	-1	27100354	27102811	-0.182690084	0.249743165
6565	ENSG00000108001	EBF3	early B-cell factor 3 [Source:HGNC Symbol;Acc:HGNC:19087]	10	q26.3	-1	129835283	129963841	0.28299024	0.250959191
6566	ENSG00000153113	CAST	calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]	5	q15	1	96525267	96779595	-0.19668608	0.251523013
6567	ENSG00000141644	MBD1	methyl-CpG binding domain protein 1 [Source:HGNC Symbol;Acc:HGNC:6916]	18	q21.1	-1	50266882	50281774	0.176876454	0.25184756
6568	ENSG00000115109	EPB41L5	erythrocyte membrane protein band 4.1 like 5 [Source:HGNC Symbol;Acc:HGNC:19819]	2	q14.2	1	120013005	120179119	-0.365580922	0.252221543
6569	ENSG00000171714	ANO5	anoctamin 5 [Source:HGNC Symbol;Acc:HGNC:27337]	11	p14.3	1	22193176	22283357	0.227059707	0.252221543
6570	ENSG00000155729	KCTD18	potassium channel tetramerization domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26446]	2	q33.1	-1	200488952	200519784	0.150402406	0.252338241
6571	ENSG00000165591	FAAH2	fatty acid amide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:26440]	X	p11.21	1	57286706	57489196	-0.296360354	0.252368062
6572	ENSG00000158715	SLC45A3	"solute carrier family 45, member 3 [Source:HGNC Symbol;Acc:HGNC:8642]"	1	q32.1	-1	205657851	205680459	0.604445904	0.252428335
6573	ENSG00000133943	C14orf159	chromosome 14 open reading frame 159 [Source:HGNC Symbol;Acc:HGNC:20498]	14	q32.11	1	91060333	91225632	0.234389048	0.252464306
6574	ENSG00000178537	SLC25A20	"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20 [Source:HGNC Symbol;Acc:HGNC:1421]"	3	p21.31	-1	48856931	48898993	0.25118386	0.252464306
6575	ENSG00000110931	CAMKK2	"calcium/calmodulin-dependent protein kinase kinase 2, beta [Source:HGNC Symbol;Acc:HGNC:1470]"	12	q24.31	-1	121237691	121298308	-0.321174824	0.252541904
6576	ENSG00000112530	PACRG	PARK2 co-regulated [Source:HGNC Symbol;Acc:HGNC:19152]	6	q26	1	162727132	163315492	-0.254540343	0.252695596
6577	ENSG00000235823	OLMALINC	oligodendrocyte maturation-associated long intergenic non-coding RNA [Source:HGNC Symbol;Acc:HGNC:28060]	10	q24.31	1	100373615	100383368	-0.384050604	0.252695596
6578	ENSG00000145916	RMND5B	required for meiotic nuclear division 5 homolog B [Source:HGNC Symbol;Acc:HGNC:26181]	5	q35.3	1	178130996	178150565	0.165695352	0.252840322
6579	ENSG00000149294	NCAM1	neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]	11	q23.2	1	112961247	113278436	-0.349698646	0.252840322
6580	ENSG00000234883	MIR155HG	MIR155 host gene [Source:HGNC Symbol;Acc:HGNC:35460]	21	q21.3	1	25561909	25575168	-0.393519535	0.252840322
6581	ENSG00000136099	PCDH8	protocadherin 8 [Source:HGNC Symbol;Acc:HGNC:8660]	13	q14.3	-1	52842889	52848641	0.598603793	0.253247659
6582	ENSG00000100099	HPS4	Hermansky-Pudlak syndrome 4 [Source:HGNC Symbol;Acc:HGNC:15844]	22	q12.1	-1	26443423	26483837	-0.209063232	0.253379247
6583	ENSG00000148843	PDCD11	programmed cell death 11 [Source:HGNC Symbol;Acc:HGNC:13408]	10	q24.33	1	103396648	103446292	-0.176073425	0.253480296
6584	ENSG00000204516	MICB	MHC class I polypeptide-related sequence B [Source:HGNC Symbol;Acc:HGNC:7091]	6	p21.33	1	31494881	31511124	0.299191827	0.253480296
6585	ENSG00000128563	PRKRIP1	PRKR interacting protein 1 (IL11 inducible) [Source:HGNC Symbol;Acc:HGNC:21894]	7	q22.1	1	102363872	102426676	-0.25484602	0.253516148
6586	ENSG00000132646	PCNA	proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]	20	p12.3	-1	5114953	5126626	0.126392987	0.253791842
6587	ENSG00000087263	OGFOD1	2-oxoglutarate and iron-dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585]	16	q13	1	56451490	56479100	-0.306480381	0.254309696
6588	ENSG00000100060	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7038]	22	q13.1	-1	37469063	37486401	0.300933222	0.254309696
6589	ENSG00000143994	ABHD1	abhydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17553]	2	p23.3	1	27123789	27130812	-0.169569024	0.254309696
6590	ENSG00000185305	ARL15	ADP-ribosylation factor-like 15 [Source:HGNC Symbol;Acc:HGNC:25945]	5	q11.2	-1	53883945	54310582	0.161087578	0.254404998
6591	ENSG00000154639	CXADR	coxsackie virus and adenovirus receptor [Source:HGNC Symbol;Acc:HGNC:2559]	21	q21.1	1	17512382	17593579	0.274097385	0.254433291
6592	ENSG00000140254	DUOXA1	dual oxidase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:26507]	15	q21.1	-1	45117367	45129938	0.247693729	0.254726781
6593	ENSG00000129103	SUMF2	sulfatase modifying factor 2 [Source:HGNC Symbol;Acc:HGNC:20415]	7	p11.2	1	56064002	56080670	-0.241852656	0.254763285
6594	ENSG00000189129	PLAC9	placenta-specific 9 [Source:HGNC Symbol;Acc:HGNC:19255]	10	q22.3	1	80131682	80145359	0.390360869	0.254914679
6595	ENSG00000180346	TIGD2	tigger transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:18333]	4	q22.1	1	89111500	89114899	0.213432218	0.254920462
6596	ENSG00000260942	CAPN10-AS1	CAPN10 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48839]	2	q37.3	-1	240582700	240586699	-0.198957611	0.254936107
6597	ENSG00000126878	AIF1L	allograft inflammatory factor 1-like [Source:HGNC Symbol;Acc:HGNC:28904]	9	q34.12	1	131096476	131123152	-0.261937443	0.255507874
6598	ENSG00000110169	HPX	hemopexin [Source:HGNC Symbol;Acc:HGNC:5171]	11	p15.4	-1	6431049	6442617	0.214642106	0.255592568
6599	ENSG00000124126	PREX1	"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]"	20	q13.13	-1	48624252	48827883	-0.279357531	0.256184367
6600	ENSG00000178821	TMEM52	transmembrane protein 52 [Source:HGNC Symbol;Acc:HGNC:27916]	1	p36.33	-1	1917590	1919273	0.162882007	0.256541092
6601	ENSG00000108370	RGS9	regulator of G-protein signaling 9 [Source:HGNC Symbol;Acc:HGNC:10004]	17	q24.1	1	65137431	65227703	-0.242851451	0.256567834
6602	ENSG00000176273	SLC35G1	"solute carrier family 35, member G1 [Source:HGNC Symbol;Acc:HGNC:26607]"	10	q23.33	1	93893973	93956062	-0.270659081	0.256596592
6603	ENSG00000167617	CDC42EP5	CDC42 effector protein (Rho GTPase binding) 5 [Source:HGNC Symbol;Acc:HGNC:17408]	19	q13.42	-1	54465026	54473264	0.349040319	0.256779776
6604	ENSG00000167912			8	q12.1	1	59119040	59121346	0.307565957	0.25678743
6605	ENSG00000168874	ATOH8	atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]	2	p11.2	1	85751344	85788066	0.268483069	0.25699199
6606	ENSG00000169085	C8orf46	chromosome 8 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:28498]	8	q13.1	1	66460003	66518524	-0.281090085	0.257116541
6607	ENSG00000177707	PVRL3	poliovirus receptor-related 3 [Source:HGNC Symbol;Acc:HGNC:17664]	3	q13.13	1	111070071	111275563	0.235395289	0.257267062
6608	ENSG00000179862	CITED4	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4 [Source:HGNC Symbol;Acc:HGNC:18696]"	1	p34.2	-1	40861051	40862366	-0.16975468	0.257660733
6609	ENSG00000151067	CACNA1C	"calcium channel, voltage-dependent, L type, alpha 1C subunit [Source:HGNC Symbol;Acc:HGNC:1390]"	12	p13.33	1	1970786	2697950	-0.216068451	0.257676926
6610	ENSG00000070182	SPTB	"spectrin, beta, erythrocytic [Source:HGNC Symbol;Acc:HGNC:11274]"	14	q23.3	-1	64746283	64879883	-0.218132591	0.257817979
6611	ENSG00000164683	HEY1	hes-related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]	8	q21.13	-1	79764010	79767863	-0.314430573	0.257914241
6612	ENSG00000137656	BUD13	BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]	11	q23.3	-1	116748170	116772988	0.20001689	0.258183318
6613	ENSG00000066056	TIE1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]	1	p34.2	1	43300993	43323108	0.301763376	0.258909252
6614	ENSG00000162337	LRP5	low density lipoprotein receptor-related protein 5 [Source:HGNC Symbol;Acc:HGNC:6697]	11	q13.2	1	68312609	68449275	-0.254267668	0.258909252
6615	ENSG00000166347	CYB5A	cytochrome b5 type A (microsomal) [Source:HGNC Symbol;Acc:HGNC:2570]	18	q22.3	-1	74250847	74292016	0.172102129	0.259032223
6616	ENSG00000141519	CCDC40	coiled-coil domain containing 40 [Source:HGNC Symbol;Acc:HGNC:26090]	17	q25.3	1	80036632	80100613	-0.187864174	0.259302216
6617	ENSG00000162139	NEU3	sialidase 3 (membrane sialidase) [Source:HGNC Symbol;Acc:HGNC:7760]	11	q13.4	1	74988134	75018893	-0.285222233	0.259302216
6618	ENSG00000197905	TEAD4	TEA domain family member 4 [Source:HGNC Symbol;Acc:HGNC:11717]	12	p13.33	1	2959330	3040673	0.258352463	0.259413033
6619	ENSG00000185905	C16orf54	chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649]	16	p11.2	-1	29742463	29746006	0.330070379	0.259625959
6620	ENSG00000108256	NUFIP2	nuclear fragile X mental retardation protein interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17634]	17	q11.2	-1	29255836	29294118	-0.158326452	0.25982533
6621	ENSG00000140474	ULK3	unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]	15	q24.1	-1	74836116	74843346	-0.182523345	0.25982533
6622	ENSG00000177051	FBXO46	F-box protein 46 [Source:HGNC Symbol;Acc:HGNC:25069]	19	q13.32	-1	45710629	45730904	-0.153085344	0.259889978
6623	ENSG00000178053	MLF1	myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125]	3	q25.32	1	158571163	158607252	-0.303944635	0.259889978
6624	ENSG00000111186	WNT5B	"wingless-type MMTV integration site family, member 5B [Source:HGNC Symbol;Acc:HGNC:16265]"	12	p13.33	1	1529891	1647243	0.27674919	0.259891332
6625	ENSG00000236537	NA	NA	NA	NA	NA	NA	NA	-0.333481074	0.259891332
6626	ENSG00000100350	FOXRED2	FAD-dependent oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26264]	22	q12.3	-1	36487190	36507101	-0.18235699	0.25997998
6627	ENSG00000176022	B3GALT6	"UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6 [Source:HGNC Symbol;Acc:HGNC:17978]"	1	p36.33	1	1232265	1235041	-0.256851787	0.260147773
6628	ENSG00000135069	PSAT1	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]	9	q21.2	1	78297143	78330093	-0.368112332	0.260230277
6629	ENSG00000184613	NELL2	neural EGFL like 2 [Source:HGNC Symbol;Acc:HGNC:7751]	12	q12	-1	44508275	44921848	-0.479477504	0.260622785
6630	ENSG00000069509	FUNDC1	FUN14 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28746]	X	p11.3	-1	44523639	44543001	0.193754804	0.26076009
6631	ENSG00000130529	TRPM4	"transient receptor potential cation channel, subfamily M, member 4 [Source:HGNC Symbol;Acc:HGNC:17993]"	19	q13.33	1	49157741	49211836	-0.315634749	0.260894666
6632	ENSG00000130052	STARD8	StAR-related lipid transfer (START) domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19161]	X	q13.1	1	68647666	68725842	0.222976831	0.261039161
6633	ENSG00000173702	MUC13	"mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]"	3	q21.2	-1	124905442	124953819	0.431572095	0.261169417
6634	ENSG00000105248	CCDC94	coiled-coil domain containing 94 [Source:HGNC Symbol;Acc:HGNC:25518]	19	p13.3	1	4247079	4269090	-0.202848917	0.261666067
6635	ENSG00000161912	ADCY10P1	adenylate cyclase 10 (soluble) pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44143]	6	p21.1	1	41101022	41140835	-0.244337372	0.261666067
6636	ENSG00000163497	FEV	FEV (ETS oncogene family) [Source:HGNC Symbol;Acc:HGNC:18562]	2	q35	-1	218981087	218985657	-0.350623199	0.261666067
6637	ENSG00000256525	POLG2	"polymerase (DNA directed), gamma 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9180]"	17	q23.3	-1	64477785	64497036	0.159948289	0.261985467
6638	ENSG00000105968	H2AFV	"H2A histone family, member V [Source:HGNC Symbol;Acc:HGNC:20664]"	7	p13	-1	44826791	44848083	0.153038122	0.263394676
6639	ENSG00000150471	ADGRL3	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974]	4	q13.1	1	61201258	62078335	0.324617481	0.263453963
6640	ENSG00000161791	FMNL3	formin-like 3 [Source:HGNC Symbol;Acc:HGNC:23698]	12	q13.12	-1	49636499	49708165	0.253599515	0.263701426
6641	ENSG00000110324	IL10RA	"interleukin 10 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:5964]"	11	q23.3	1	117986348	118001483	0.326804143	0.264258387
6642	ENSG00000112039	FANCE	"Fanconi anemia, complementation group E [Source:HGNC Symbol;Acc:HGNC:3586]"	6	p21.31	1	35452361	35467103	0.180864113	0.264481254
6643	ENSG00000147383	NSDHL	NAD(P) dependent steroid dehydrogenase-like [Source:HGNC Symbol;Acc:HGNC:13398]	X	q28	1	152830967	152869729	0.230234433	0.264502941
6644	ENSG00000166924	NYAP1	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 1 [Source:HGNC Symbol;Acc:HGNC:22009]	7	q22.1	1	100483927	100494799	-0.172415795	0.264502941
6645	ENSG00000131068	DEFB118	"defensin, beta 118 [Source:HGNC Symbol;Acc:HGNC:16196]"	20	q11.21	1	31368618	31373923	0.16221027	0.264664023
6646	ENSG00000149260	CAPN5	calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]	11	q13.5	1	77066932	77126155	-0.296601135	0.264809772
6647	ENSG00000166311	SMPD1	"sphingomyelin phosphodiesterase 1, acid lysosomal [Source:HGNC Symbol;Acc:HGNC:11120]"	11	p15.4	1	6390431	6394998	-0.148950253	0.264809772
6648	ENSG00000070759	TESK2	testis-specific kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]	1	p34.1	-1	45343883	45491166	-0.349768098	0.26483108
6649	ENSG00000138686	BBS7	Bardet-Biedl syndrome 7 [Source:HGNC Symbol;Acc:HGNC:18758]	4	q27	-1	121824440	121870497	-0.188866908	0.264866969
6650	ENSG00000090612	ZNF268	zinc finger protein 268 [Source:HGNC Symbol;Acc:HGNC:13061]	12	q24.33	1	133181409	133214831	0.178486608	0.264884739
6651	ENSG00000230937	MIR205HG	MIR205 host gene [Source:HGNC Symbol;Acc:HGNC:43562]	1	q32.2	1	209428820	209432838	-0.147604222	0.264961241
6652	ENSG00000010327	STAB1	stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]	3	p21.1	1	52495338	52524495	0.267585327	0.265168105
6653	ENSG00000186350	RXRA	"retinoid X receptor, alpha [Source:HGNC Symbol;Acc:HGNC:10477]"	9	q34.2	1	134317098	134440585	0.145218285	0.265499832
6654	ENSG00000119138	KLF9	Kruppel-like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123]	9	q21.12	-1	70384597	70414624	-0.243402039	0.265576185
6655	ENSG00000171877	FRMD5	FERM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28214]	15	q15.3	-1	43870761	44195252	-0.186225243	0.265576185
6656	ENSG00000232973	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28543]	2	p22.2	1	38073447	38231651	-0.18361858	0.265772868
6657	ENSG00000171159	C9orf16	chromosome 9 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:17823]	9	q34.11	1	128160260	128163928	0.237591715	0.266402084
6658	ENSG00000204991	SPIRE2	spire-type actin nucleation factor 2 [Source:HGNC Symbol;Acc:HGNC:30623]	16	q24.3	1	89818179	89871319	-0.258518433	0.26658143
6659	ENSG00000111674	ENO2	"enolase 2 (gamma, neuronal) [Source:HGNC Symbol;Acc:HGNC:3353]"	12	p13.31	1	6913745	6923698	-0.263581126	0.266584158
6660	ENSG00000136542	GALNT5	polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127]	2	q24.1	1	157257598	157314211	0.191816377	0.266616553
6661	ENSG00000186868	MAPT	microtubule-associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	17	q21.31	1	45894382	46028334	0.259124964	0.266871893
6662	ENSG00000084234	APLP2	amyloid beta (A4) precursor-like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]	11	q24.3	1	130069837	130144811	0.267169231	0.266989172
6663	ENSG00000010610	CD4	CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678]	12	p13.31	1	6786858	6820808	0.296409238	0.267005463
6664	ENSG00000251095			4	q22.1	1	89551356	89726752	-0.294648358	0.267053406
6665	ENSG00000196684	HSH2D	hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]	19	p13.11	1	16134028	16158575	0.242268343	0.267493386
6666	ENSG00000141646	SMAD4	SMAD family member 4 [Source:HGNC Symbol;Acc:HGNC:6770]	18	q21.2	1	51028394	51085045	0.203692851	0.267749287
6667	ENSG00000163121	NEURL3	neuralized E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:25162]	2	q11.2	-1	96497643	96508109	0.293337517	0.267772413
6668	ENSG00000179403	VWA1	von Willebrand factor A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30910]	1	p36.33	1	1434861	1442882	-0.230364048	0.267850438
6669	ENSG00000106278	PTPRZ1	"protein tyrosine phosphatase, receptor-type, Z polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:9685]"	7	q31.32	1	121873089	122062036	0.28521153	0.267885443
6670	ENSG00000145041	VPRBP	Vpr (HIV-1) binding protein [Source:HGNC Symbol;Acc:HGNC:30911]	3	p21.2	-1	51395867	51500002	-0.170935257	0.267992115
6671	ENSG00000164535	DAGLB	"diacylglycerol lipase, beta [Source:HGNC Symbol;Acc:HGNC:28923]"	7	p22.1	-1	6409126	6484190	-0.255130778	0.268215789
6672	ENSG00000139597	N4BP2L1	NEDD4 binding protein 2-like 1 [Source:HGNC Symbol;Acc:HGNC:25037]	13	q13.1	-1	32400723	32428178	-0.198568753	0.268233575
6673	ENSG00000064313	TAF2	"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa [Source:HGNC Symbol;Acc:HGNC:11536]"	8	q24.12	-1	119730775	119832863	0.162857594	0.268341932
6674	ENSG00000230487	PSMG3-AS1	PSMG3 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:22230]	7	p22.3	1	1570073	1589626	-0.216040417	0.268341932
6675	ENSG00000136982	DSCC1	DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453]	8	q24.12	-1	119833976	119856010	0.193743217	0.268345466
6676	ENSG00000124839	RAB17	"RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16523]"	2	q37.3	-1	237574322	237601614	-0.182155098	0.26861588
6677	ENSG00000128059	PPAT	phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238]	4	q12	-1	56393362	56435615	0.17680847	0.269277796
6678	ENSG00000061656	SPAG4	sperm associated antigen 4 [Source:HGNC Symbol;Acc:HGNC:11214]	20	q11.22	1	35615892	35621049	0.223389694	0.269397086
6679	ENSG00000172197	MBOAT1	membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]	6	p22.3	-1	20102145	20212399	0.229663337	0.269397086
6680	ENSG00000131051	RBM39	RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923]	20	q11.22	-1	35703609	35742312	-0.20280192	0.269457463
6681	ENSG00000151388	ADAMTS12	"ADAM metallopeptidase with thrombospondin type 1 motif, 12 [Source:HGNC Symbol;Acc:HGNC:14605]"	5	p13.2	-1	33523535	33892192	-0.272514343	0.269474112
6682	ENSG00000169224	GCSAML	"germinal center-associated, signaling and motility-like [Source:HGNC Symbol;Acc:HGNC:29583]"	1	q44	1	247507058	247577690	-0.229423932	0.270276661
6683	ENSG00000186132	C2orf76	chromosome 2 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:27017]	2	q14.2	-1	119302225	119366828	0.148142216	0.270475394
6684	ENSG00000241772			2	q22.1	1	138569090	138574458	-0.151778932	0.270795856
6685	ENSG00000215808	LINC01139	long intergenic non-protein coding RNA 1139 [Source:HGNC Symbol;Acc:HGNC:27924]	1	q43	-1	238480384	238486023	-0.241643624	0.271063279
6686	ENSG00000138646	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]	4	q22.1	1	88457117	88506163	-0.224410944	0.271556438
6687	ENSG00000243004			7	p21.1	-1	19918981	20140453	0.450482117	0.271631333
6688	ENSG00000128604	IRF5	interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]	7	q32.1	1	128937612	128950035	0.331741836	0.272238987
6689	ENSG00000141480	ARRB2	"arrestin, beta 2 [Source:HGNC Symbol;Acc:HGNC:712]"	17	p13.2	1	4710489	4721499	-0.237277577	0.272289284
6690	ENSG00000058085	LAMC2	"laminin, gamma 2 [Source:HGNC Symbol;Acc:HGNC:6493]"	1	q25.3	1	183186238	183244900	-0.258321651	0.272332826
6691	ENSG00000064012	CASP8	"caspase 8, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:1509]"	2	q33.1	1	201233443	201287711	-0.430677967	0.27241287
6692	ENSG00000109667	SLC2A9	"solute carrier family 2 (facilitated glucose transporter), member 9 [Source:HGNC Symbol;Acc:HGNC:13446]"	4	p16.1	-1	9771153	10054936	-0.162386264	0.272522422
6693	ENSG00000197019	SERTAD1	SERTA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17932]	19	q13.2	-1	40421592	40426025	0.209768198	0.272522422
6694	ENSG00000172361	CFAP53	cilia and flagella associated protein 53 [Source:HGNC Symbol;Acc:HGNC:26530]	18	q21.1	-1	50227193	50266522	-0.147099054	0.272711496
6695	ENSG00000174083	NA	NA	NA	NA	NA	NA	NA	-0.147040425	0.273126065
6696	ENSG00000071205	ARHGAP10	Rho GTPase activating protein 10 [Source:HGNC Symbol;Acc:HGNC:26099]	4	q31.23	1	147732063	148072780	-0.228141407	0.273260602
