rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
11013	ENSG00000173452	TMEM196	transmembrane protein 196 [Source:HGNC Symbol;Acc:HGNC:22431]	7	p21.1	-1	19719310	19773598	0.04	9.49E-01
11014	ENSG00000187954	CYHR1	cysteine/histidine-rich 1 [Source:HGNC Symbol;Acc:HGNC:17806]	8	q24.3	-1	144449582	144465677	0.16	9.49E-01
11015	ENSG00000013523	ANGEL1	angel homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:19961]	14	q24.3	-1	76786178	76826246	-0.03	9.49E-01
11016	ENSG00000223579	NA	NA	NA	NA	NA	NA	NA	0.03	9.49E-01
11017	ENSG00000167483	FAM129C	"family with sequence similarity 129, member C [Source:HGNC Symbol;Acc:HGNC:24130]"	19	p13.11	1	17523301	17553839	-0.11	9.49E-01
11018	ENSG00000160201	U2AF1	U2 small nuclear RNA auxiliary factor 1 [Source:HGNC Symbol;Acc:HGNC:12453]	21	q22.3	-1	43092956	43107587	0.20	9.49E-01
11019	ENSG00000251442	LINC01094	long intergenic non-protein coding RNA 1094 [Source:HGNC Symbol;Acc:HGNC:49219]	4	q21.21	1	78645903	78682699	-0.15	9.49E-01
11020	ENSG00000126107	HECTD3	HECT domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:26117]	1	p34.1	-1	45002540	45011329	-0.14	9.49E-01
11021	ENSG00000003402	CFLAR	CASP8 and FADD-like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]	2	q33.1	1	201116104	201176687	-0.23	9.49E-01
11022	ENSG00000049540	ELN	elastin [Source:HGNC Symbol;Acc:HGNC:3327]	7	q11.23	1	74027789	74069907	-0.26	9.49E-01
11023	ENSG00000075035	WSCD2	WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]	12	q23.3	1	108129471	108250537	0.24	9.49E-01
11024	ENSG00000140455	USP3	ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626]	15	q22.31	1	63504511	63594640	0.10	9.49E-01
11025	ENSG00000174010	KLHL15	kelch-like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]	X	p22.11	-1	23983720	24027186	-0.17	9.49E-01
11026	ENSG00000249899			5	q11.2	-1	52932419	52990278	0.22	9.49E-01
11027	ENSG00000128656	CHN1	chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]	2	q31.1	-1	174799363	175005369	0.05	9.49E-01
11028	ENSG00000104522	TSTA3	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]	8	q24.3	-1	143612618	143618048	-0.03	9.49E-01
11029	ENSG00000105497	ZNF175	zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964]	19	q13.41	1	51571298	51592508	0.03	9.49E-01
11030	ENSG00000122386	ZNF205	zinc finger protein 205 [Source:HGNC Symbol;Acc:HGNC:12996]	16	p13.3	1	3112560	3120517	0.02	9.49E-01
11031	ENSG00000128536	CDHR3	cadherin-related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]	7	q22.3	1	105876796	106033773	-0.04	9.49E-01
11032	ENSG00000136942	RPL35	ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]	9	q33.3	-1	124857880	124861981	0.03	9.49E-01
11033	ENSG00000160185	UBASH3A	ubiquitin associated and SH3 domain containing A [Source:HGNC Symbol;Acc:HGNC:12462]	21	q22.3	1	42403899	42447681	0.03	9.49E-01
11034	ENSG00000170044	ZPLD1	zona pellucida-like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27022]	3	q12.3	1	102099244	102479841	-0.03	9.49E-01
11035	ENSG00000182459	TEX19	testis expressed 19 [Source:HGNC Symbol;Acc:HGNC:33802]	17	q25.3	1	82359247	82363776	-0.03	9.49E-01
11036	ENSG00000197183	NOL4L	nucleolar protein 4-like [Source:HGNC Symbol;Acc:HGNC:16106]	20	q11.21	-1	32443059	32585074	-0.13	9.49E-01
11037	ENSG00000203710	CR1	complement component (3b/4b) receptor 1 (Knops blood group) [Source:HGNC Symbol;Acc:HGNC:2334]	1	q32.2	1	207496147	207640647	-0.15	9.49E-01
11038	ENSG00000168397	ATG4B	"autophagy related 4B, cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20790]"	2	q37.3	1	241637213	241673857	0.03	9.49E-01
11039	ENSG00000161714	PLCD3	"phospholipase C, delta 3 [Source:HGNC Symbol;Acc:HGNC:9061]"	17	q21.31	-1	45108967	45133354	-0.04	9.49E-01
11040	ENSG00000065308	TRAM2	translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855]	6	p12.2	-1	52497402	52576915	0.03	9.49E-01
11041	ENSG00000159210	SNF8	"SNF8, ESCRT-II complex subunit [Source:HGNC Symbol;Acc:HGNC:17028]"	17	q21.32	-1	48929316	48945117	0.02	9.49E-01
11042	ENSG00000176584	DMBT1P1	deleted in malignant brain tumors 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49497]	10	q26.13	1	122756694	122799180	-0.03	9.49E-01
11043	ENSG00000170248	PDCD6IP	programmed cell death 6 interacting protein [Source:HGNC Symbol;Acc:HGNC:8766]	3	p22.3	1	33798352	33869707	0.03	9.50E-01
11044	ENSG00000166529	ZSCAN21	zinc finger and SCAN domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13104]	7	q22.1	1	100049774	100065038	-0.04	9.50E-01
11045	ENSG00000181315	ZNF322	zinc finger protein 322 [Source:HGNC Symbol;Acc:HGNC:23640]	6	p22.2	-1	26634383	26659752	0.03	9.50E-01
11046	ENSG00000206053	HN1L	hematological and neurological expressed 1-like [Source:HGNC Symbol;Acc:HGNC:14137]	16	p13.3	1	1678256	1702280	0.06	9.50E-01
11047	ENSG00000120800	UTP20	"UTP20, small subunit (SSU) processome component, homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:17897]"	12	q23.2	1	101280109	101386616	-0.02	9.50E-01
11048	ENSG00000103356	EARS2	"glutamyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29419]"	16	p12.2	-1	23522014	23557731	-0.12	9.50E-01
11049	ENSG00000115306	SPTBN1	"spectrin, beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]"	2	p16.2	1	54456285	54671445	0.03	9.50E-01
11050	ENSG00000143499	SMYD2	SET and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20982]	1	q32.3	1	214281102	214337131	-0.03	9.50E-01
11051	ENSG00000150045	KLRF1	"killer cell lectin-like receptor subfamily F, member 1 [Source:HGNC Symbol;Acc:HGNC:13342]"	12	p13.31	1	9827481	9845007	-0.03	9.50E-01
11052	ENSG00000151465	CDC123	cell division cycle 123 [Source:HGNC Symbol;Acc:HGNC:16827]	10	p14	1	12195965	12250589	0.02	9.50E-01
11053	ENSG00000157227	MMP14	matrix metallopeptidase 14 (membrane-inserted) [Source:HGNC Symbol;Acc:HGNC:7160]	14	q11.2	1	22836557	22849027	0.00	9.50E-01
11054	ENSG00000261658	NA	NA	NA	NA	NA	NA	NA	-0.33	9.50E-01
11055	ENSG00000182022	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]	10	q26.13	-1	124007666	124093607	-0.15	9.50E-01
11056	ENSG00000108342	CSF3	colony stimulating factor 3 (granulocyte) [Source:HGNC Symbol;Acc:HGNC:2438]	17	q21.1	1	40015361	40017813	0.19	9.50E-01
11057	ENSG00000109065	NAT9	"N-acetyltransferase 9 (GCN5-related, putative) [Source:HGNC Symbol;Acc:HGNC:23133]"	17	q25.1	-1	74770547	74776367	0.13	9.50E-01
11058	ENSG00000125503	PPP1R12C	"protein phosphatase 1, regulatory subunit 12C [Source:HGNC Symbol;Acc:HGNC:14947]"	19	q13.42	-1	55090913	55117559	0.13	9.50E-01
11059	ENSG00000152931	PART1	prostate androgen-regulated transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:17263]	5	q12.1	1	60487713	60547657	0.25	9.50E-01
11060	ENSG00000158106	RHPN1	"rhophilin, Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973]"	8	q24.3	1	143368855	143384220	0.11	9.50E-01
11061	ENSG00000175264	CHST1	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	11	p11.2	-1	45648877	45665622	0.13	9.50E-01
11062	ENSG00000197406	DIO3	"deiodinase, iodothyronine, type III [Source:HGNC Symbol;Acc:HGNC:2885]"	14	q32.31	1	101561351	101563452	-0.14	9.50E-01
11063	ENSG00000115649	CNPPD1	cyclin Pas1/PHO80 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25220]	2	q35	-1	219171897	219178106	-0.13	9.51E-01
11064	ENSG00000215018	COL28A1	"collagen, type XXVIII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:22442]"	7	p21.3	-1	7356203	7535853	0.28	9.51E-01
11065	ENSG00000113504	SLC12A7	"solute carrier family 12 (potassium/chloride transporter), member 7 [Source:HGNC Symbol;Acc:HGNC:10915]"	5	p15.33	-1	1050376	1112035	-0.08	9.51E-01
11066	ENSG00000165794	SLC39A2	"solute carrier family 39 (zinc transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:17127]"	14	q11.2	1	20999255	21001871	0.20	9.51E-01
11067	ENSG00000112511	PHF1	PHD finger protein 1 [Source:HGNC Symbol;Acc:HGNC:8919]	6	p21.32	1	33410399	33416453	0.13	9.51E-01
11068	ENSG00000261070			11	q13.3	-1	69147228	69171564	-0.14	9.51E-01
11069	ENSG00000136531	SCN2A	"sodium channel, voltage gated, type II alpha subunit [Source:HGNC Symbol;Acc:HGNC:10588]"	2	q24.3	1	165239402	165392310	-0.13	9.51E-01
11070	ENSG00000166317	SYNPO2L	synaptopodin 2-like [Source:HGNC Symbol;Acc:HGNC:23532]	10	q22.2	-1	73644881	73663803	-0.01	9.51E-01
11071	ENSG00000114378	HYAL1	hyaluronoglucosaminidase 1 [Source:HGNC Symbol;Acc:HGNC:5320]	3	p21.31	-1	50299889	50312381	0.20	9.51E-01
11072	ENSG00000163624	CDS1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1 [Source:HGNC Symbol;Acc:HGNC:1800]	4	q21.23	1	84582979	84651338	-0.13	9.51E-01
11073	ENSG00000042088	TDP1	tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]	14	q32.11	1	89954939	90044768	-0.17	9.51E-01
11074	ENSG00000183019	MCEMP1	mast cell-expressed membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:27291]	19	p13.2	1	7676628	7679826	0.03	9.51E-01
11075	ENSG00000118513	MYB	v-myb avian myeloblastosis viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7545]	6	q23.3	1	135181315	135219173	0.14	9.51E-01
11076	ENSG00000133056	PIK3C2B	"phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972]"	1	q32.1	-1	204422628	204494724	-0.02	9.51E-01
11077	ENSG00000070413	DGCR2	DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]	22	q11.21	-1	19036282	19122454	0.09	9.52E-01
11078	ENSG00000085644	ZNF213	zinc finger protein 213 [Source:HGNC Symbol;Acc:HGNC:13005]	16	p13.3	1	3129777	3142805	-0.14	9.52E-01
11079	ENSG00000211892	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker) [Source:HGNC Symbol;Acc:HGNC:5528]	14	q32.33	-1	105624341	105626066	0.05	9.52E-01
11080	ENSG00000143416	SELENBP1	selenium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10719]	1	q21.3	-1	151364302	151372733	0.12	9.52E-01
11081	ENSG00000021300	PLEKHB1	"pleckstrin homology domain containing, family B (evectins) member 1 [Source:HGNC Symbol;Acc:HGNC:19079]"	11	q13.4	1	73646178	73662819	-0.13	9.52E-01
11082	ENSG00000105612	DNASE2	"deoxyribonuclease II, lysosomal [Source:HGNC Symbol;Acc:HGNC:2960]"	19	p13.13	-1	12875211	12881468	0.20	9.52E-01
11083	ENSG00000112357	PEX7	peroxisomal biogenesis factor 7 [Source:HGNC Symbol;Acc:HGNC:8860]	6	q23.3	1	136822564	136913937	-0.24	9.52E-01
11084	ENSG00000132613	MTSS1L	metastasis suppressor 1-like [Source:HGNC Symbol;Acc:HGNC:25094]	16	q22.1	-1	70661204	70686066	0.18	9.53E-01
11085	ENSG00000102243	VGLL1	vestigial-like family member 1 [Source:HGNC Symbol;Acc:HGNC:20985]	X	q26.3	1	136532152	136556807	0.00	9.53E-01
11086	ENSG00000173926	36219	"membrane-associated ring finger (C3HC4) 3, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:28728]"	5	q23.2	-1	126867714	127030808	0.02	9.53E-01
11087	ENSG00000158545	ZC3H18	zinc finger CCCH-type containing 18 [Source:HGNC Symbol;Acc:HGNC:25091]	16	q24.2	1	88570381	88631966	0.12	9.53E-01
11088	ENSG00000162814	SPATA17	spermatogenesis associated 17 [Source:HGNC Symbol;Acc:HGNC:25184]	1	q41	1	217631324	217871696	-0.08	9.53E-01
11089	ENSG00000175595	ERCC4	excision repair cross-complementation group 4 [Source:HGNC Symbol;Acc:HGNC:3436]	16	p13.12	1	13920157	13952345	-0.13	9.53E-01
11090	ENSG00000116560	SFPQ	splicing factor proline/glutamine-rich [Source:HGNC Symbol;Acc:HGNC:10774]	1	p34.3	-1	35176378	35193148	0.14	9.54E-01
11091	ENSG00000140600	SH3GL3	SH3-domain GRB2-like 3 [Source:HGNC Symbol;Acc:HGNC:10832]	15	q25.2	1	83447228	83618743	0.13	9.54E-01
11092	ENSG00000235478			22	q11.1	1	17121586	17132104	0.15	9.54E-01
11093	ENSG00000065060	UHRF1BP1	UHRF1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21216]	6	p21.31	1	34792015	34883138	0.03	9.54E-01
11094	ENSG00000159593	NAE1	NEDD8 activating enzyme E1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:621]	16	q22.1	-1	66802875	66873256	0.03	9.54E-01
11095	ENSG00000185298	CCDC137	coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:HGNC:33451]	17	q25.3	1	81666364	81673904	-0.02	9.54E-01
11096	ENSG00000211663	IGLV3-19	immunoglobulin lambda variable 3-19 [Source:HGNC Symbol;Acc:HGNC:5903]	22	q11.22	1	22720623	22721145	-0.02	9.54E-01
11097	ENSG00000129566	TEP1	telomerase-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:11726]	14	q11.2	-1	20365667	20413429	-0.13	9.54E-01
11098	ENSG00000135374	ELF5	E74-like factor 5 (ets domain transcription factor) [Source:HGNC Symbol;Acc:HGNC:3320]	11	p13	-1	34478793	34513805	0.22	9.54E-01
11099	ENSG00000164983	TMEM65	transmembrane protein 65 [Source:HGNC Symbol;Acc:HGNC:25203]	8	q24.13	-1	124306189	124372692	-0.11	9.54E-01
11100	ENSG00000121897	LIAS	lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429]	4	p14	1	39459000	39477653	0.02	9.54E-01
11101	ENSG00000174837	ADGRE1	adhesion G protein-coupled receptor E1 [Source:HGNC Symbol;Acc:HGNC:3336]	19	p13.3	1	6887566	6940459	-0.02	9.54E-01
11102	ENSG00000188877	POTEA	"POTE ankyrin domain family, member A [Source:HGNC Symbol;Acc:HGNC:33893]"	8	p11.1	1	43292483	43363518	0.03	9.54E-01
11103	ENSG00000162601	MYSM1	"Myb-like, SWIRM and MPN domains 1 [Source:HGNC Symbol;Acc:HGNC:29401]"	1	p32.1	-1	58654739	58700092	0.07	9.54E-01
11104	ENSG00000124920	MYRF	myelin regulatory factor [Source:HGNC Symbol;Acc:HGNC:1181]	11	q12.2	1	61752642	61788518	0.02	9.54E-01
11105	ENSG00000131089	ARHGEF9	Cdc42 guanine nucleotide exchange factor (GEF) 9 [Source:HGNC Symbol;Acc:HGNC:14561]	X	q11.2	-1	63634967	63809274	-0.15	9.54E-01
11106	ENSG00000140511	HAPLN3	hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]	15	q26.1	-1	88877288	88895626	-0.20	9.54E-01
11107	ENSG00000183833	MAATS1	"MYCBP-associated, testis expressed 1 [Source:HGNC Symbol;Acc:HGNC:24010]"	3	q13.33	1	119703022	119767102	0.14	9.55E-01
11108	ENSG00000118620	ZNF430	zinc finger protein 430 [Source:HGNC Symbol;Acc:HGNC:20808]	19	p12	1	21020620	21060050	-0.02	9.55E-01
11109	ENSG00000119596	YLPM1	YLP motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17798]	14	q24.3	1	74763366	74859435	0.03	9.55E-01
11110	ENSG00000187535	IFT140	intraflagellar transport 140 [Source:HGNC Symbol;Acc:HGNC:29077]	16	p13.3	-1	1510427	1612110	0.13	9.55E-01
11111	ENSG00000104805	NUCB1	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]	19	q13.33	1	48900050	48923372	-0.17	9.55E-01
11112	ENSG00000173327	MAP3K11	mitogen-activated protein kinase kinase kinase 11 [Source:HGNC Symbol;Acc:HGNC:6850]	11	q13.1	-1	65597755	65615382	-0.17	9.55E-01
11113	ENSG00000083857	FAT1	FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]	4	q35.2	-1	186587783	186726722	0.03	9.55E-01
11114	ENSG00000103647	CORO2B	"coronin, actin binding protein, 2B [Source:HGNC Symbol;Acc:HGNC:2256]"	15	q23	1	68578969	68727806	0.12	9.55E-01
11115	ENSG00000101680	LAMA1	"laminin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]"	18	p11.31	-1	6941744	7117814	0.10	9.55E-01
11116	ENSG00000132294	EFR3A	EFR3 homolog A [Source:HGNC Symbol;Acc:HGNC:28970]	8	q24.22	1	131904088	132013642	0.13	9.55E-01
11117	ENSG00000167523	SPATA33	spermatogenesis associated 33 [Source:HGNC Symbol;Acc:HGNC:26463]	16	q24.3	1	89657802	89671272	-0.12	9.55E-01
11118	ENSG00000173156	RHOD	ras homolog family member D [Source:HGNC Symbol;Acc:HGNC:670]	11	q13.2	1	67056818	67072013	0.15	9.55E-01
11119	ENSG00000183354	KIAA2026	KIAA2026 [Source:HGNC Symbol;Acc:HGNC:23378]	9	p24.1	-1	5881596	6007901	-0.15	9.55E-01
11120	ENSG00000247095	MIR210HG	MIR210 host gene [Source:HGNC Symbol;Acc:HGNC:39524]	11	p15.5	-1	565660	568457	-0.15	9.55E-01
11121	ENSG00000064393	HIPK2	homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]	7	q34	-1	139561570	139777778	0.15	9.55E-01
11122	ENSG00000125879	OTOR	otoraplin [Source:HGNC Symbol;Acc:HGNC:8517]	20	p12.1	1	16748358	16770062	0.03	9.55E-01
11123	ENSG00000142798	HSPG2	heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]	1	p36.12	-1	21822245	21937297	-0.03	9.55E-01
11124	ENSG00000168374	ARF4	ADP-ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]	3	p14.3	-1	57571363	57598220	0.03	9.55E-01
11125	ENSG00000186471	AKAP14	A kinase (PRKA) anchor protein 14 [Source:HGNC Symbol;Acc:HGNC:24061]	X	q24	1	119895837	119920716	0.02	9.55E-01
11126	ENSG00000168242	NA	NA	NA	NA	NA	NA	NA	-0.02	9.55E-01
11127	ENSG00000061273	HDAC7	histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]	12	q13.11	-1	47782722	47833132	0.05	9.55E-01
11128	ENSG00000101337	TM9SF4	transmembrane 9 superfamily protein member 4 [Source:HGNC Symbol;Acc:HGNC:30797]	20	q11.21	1	32109506	32167258	-0.02	9.55E-01
11129	ENSG00000101782	RIOK3	RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]	18	q11.2	1	23452823	23486603	-0.03	9.55E-01
11130	ENSG00000104872	PIH1D1	PIH1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26075]	19	q13.33	-1	49446298	49453497	-0.03	9.55E-01
11131	ENSG00000106638	TBL2	transducin (beta)-like 2 [Source:HGNC Symbol;Acc:HGNC:11586]	7	q11.23	-1	73568932	73578791	0.03	9.55E-01
11132	ENSG00000164896	FASTK	Fas-activated serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:24676]	7	q36.1	-1	151076593	151080866	-0.03	9.55E-01
11133	ENSG00000196565	HBG2	"hemoglobin, gamma G [Source:HGNC Symbol;Acc:HGNC:4832]"	11	p15.4	-1	5248274	5645789	0.03	9.55E-01
11134	ENSG00000204872	NAT8B	"N-acetyltransferase 8B (GCN5-related, putative, gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30235]"	2	p13.1	-1	73700576	73701340	0.02	9.55E-01
11135	ENSG00000126368	NR1D1	"nuclear receptor subfamily 1, group D, member 1 [Source:HGNC Symbol;Acc:HGNC:7962]"	17	q21.1	-1	40092787	40100725	0.02	9.55E-01
11136	ENSG00000197181	PIWIL2	piwi-like RNA-mediated gene silencing 2 [Source:HGNC Symbol;Acc:HGNC:17644]	8	p21.3	1	22275297	22357563	0.12	9.55E-01
11137	ENSG00000109180	OCIAD1	OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074]	4	p11	1	48805212	48861817	-0.07	9.55E-01
11138	ENSG00000139626	ITGB7	"integrin, beta 7 [Source:HGNC Symbol;Acc:HGNC:6162]"	12	q13.13	-1	53191318	53207307	-0.08	9.55E-01
11139	ENSG00000144118	RALB	v-ral simian leukemia viral oncogene homolog B [Source:HGNC Symbol;Acc:HGNC:9840]	2	q14.2	1	120240064	120294713	-0.01	9.55E-01
11140	ENSG00000151348	EXT2	exostosin glycosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:3513]	11	p11.2	1	44095549	44245429	-0.02	9.56E-01
11141	ENSG00000196639	HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	3	p25.3	1	11137093	11263557	-0.28	9.56E-01
11142	ENSG00000250241			4	q28.3	-1	133075311	133149116	0.20	9.56E-01
11143	ENSG00000205981	DNAJC19	"DnaJ (Hsp40) homolog, subfamily C, member 19 [Source:HGNC Symbol;Acc:HGNC:30528]"	3	q26.33	-1	180983709	180989774	-0.03	9.56E-01
11144	ENSG00000164466	SFXN1	sideroflexin 1 [Source:HGNC Symbol;Acc:HGNC:16085]	5	q35.2	1	175477062	175529742	0.06	9.56E-01
11145	ENSG00000008735	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]	22	q13.33	1	50600685	50613981	-0.09	9.56E-01
11146	ENSG00000091009	RBM27	RNA binding motif protein 27 [Source:HGNC Symbol;Acc:HGNC:29243]	5	q32	1	146203600	146289132	0.13	9.56E-01
11147	ENSG00000149289	ZC3H12C	zinc finger CCCH-type containing 12C [Source:HGNC Symbol;Acc:HGNC:29362]	11	q22.3	1	110093361	110171841	-0.13	9.56E-01
11148	ENSG00000167775	CD320	CD320 molecule [Source:HGNC Symbol;Acc:HGNC:16692]	19	p13.2	-1	8302127	8308356	-0.17	9.56E-01
11149	ENSG00000260966			11	q22.3	-1	103050687	103055799	0.14	9.56E-01
11150	ENSG00000261188			22	q12.1	1	26512537	26514568	0.13	9.56E-01
11151	ENSG00000163207	IVL	involucrin [Source:HGNC Symbol;Acc:HGNC:6187]	1	q21.3	1	152908545	152911886	0.09	9.56E-01
11152	ENSG00000223547	ZNF844	zinc finger protein 844 [Source:HGNC Symbol;Acc:HGNC:25932]	19	p13.2	1	12064699	12081565	0.11	9.56E-01
11153	ENSG00000260391			3	q21.2	1	124723788	124726325	0.15	9.56E-01
11154	ENSG00000112877	CEP72	centrosomal protein 72kDa [Source:HGNC Symbol;Acc:HGNC:25547]	5	p15.33	1	612272	667168	-0.18	9.56E-01
11155	ENSG00000168101	NUDT16L1	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1 [Source:HGNC Symbol;Acc:HGNC:28154]	16	p13.3	1	4693694	4695859	0.12	9.56E-01
11156	ENSG00000177791	MYOZ1	myozenin 1 [Source:HGNC Symbol;Acc:HGNC:13752]	10	q22.2	-1	73631654	73641757	0.22	9.56E-01
11157	ENSG00000078687	TNRC6C	trinucleotide repeat containing 6C [Source:HGNC Symbol;Acc:HGNC:29318]	17	q25.3	1	78004168	78108835	-0.13	9.56E-01
11158	ENSG00000177565	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1 [Source:HGNC Symbol;Acc:HGNC:29529]	3	q26.32	-1	177019355	177197396	0.13	9.56E-01
11159	ENSG00000104983	CCDC61	coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:HGNC:33629]	19	q13.32	1	45995461	46021318	0.12	9.56E-01
11160	ENSG00000154451	GBP5	guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895]	1	p22.2	-1	89258950	89272804	-0.17	9.56E-01
11161	ENSG00000090447	TFAP4	transcription factor AP-4 (activating enhancer binding protein 4) [Source:HGNC Symbol;Acc:HGNC:11745]	16	p13.3	-1	4257186	4273075	-0.27	9.56E-01
11162	ENSG00000168710	AHCYL1	adenosylhomocysteinase-like 1 [Source:HGNC Symbol;Acc:HGNC:344]	1	p13.3	1	109984686	110023741	0.11	9.56E-01
11163	ENSG00000160856	FCRL3	Fc receptor-like 3 [Source:HGNC Symbol;Acc:HGNC:18506]	1	q23.1	-1	157674321	157700857	-0.04	9.56E-01
11164	ENSG00000166963	MAP1A	microtubule-associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]	15	q15.3	1	43510958	43531620	-0.11	9.57E-01
11165	ENSG00000177414	UBE2U	ubiquitin-conjugating enzyme E2U (putative) [Source:HGNC Symbol;Acc:HGNC:28559]	1	p31.3	1	64203627	64267368	0.02	9.57E-01
11166	ENSG00000165219	GAPVD1	GTPase activating protein and VPS9 domains 1 [Source:HGNC Symbol;Acc:HGNC:23375]	9	q33.3	1	125261794	125367207	-0.07	9.57E-01
11167	ENSG00000139734	DIAPH3	diaphanous-related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]	13	q21.2	-1	59665583	60163987	-0.09	9.57E-01
11168	ENSG00000183813	CCR4	chemokine (C-C motif) receptor 4 [Source:HGNC Symbol;Acc:HGNC:1605]	3	p22.3	1	32951574	32956349	0.04	9.57E-01
11169	ENSG00000104915	STX10	syntaxin 10 [Source:HGNC Symbol;Acc:HGNC:11428]	19	p13.13	-1	13144058	13150383	-0.06	9.57E-01
11170	ENSG00000173391	OLR1	oxidized low density lipoprotein (lectin-like) receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]	12	p13.2	-1	10158301	10172138	-0.05	9.57E-01
11171	ENSG00000149599	DUSP15	dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]	20	q11.21	-1	31847637	31870747	-0.03	9.57E-01
11172	ENSG00000164164	OTUD4	OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949]	4	q31.21	-1	145110838	145180161	0.03	9.57E-01
11173	ENSG00000137959	IFI44L	interferon-induced protein 44-like [Source:HGNC Symbol;Acc:HGNC:17817]	1	p31.1	1	78619922	78646145	-0.04	9.57E-01
11174	ENSG00000137672	TRPC6	"transient receptor potential cation channel, subfamily C, member 6 [Source:HGNC Symbol;Acc:HGNC:12338]"	11	q22.1	-1	101451564	101872562	-0.01	9.57E-01
